optimum
2500
iteration,score,rawScore,overlap
244, 52893, 43384, 37
245, 37316, 36288, 4
246, 41653, 35485, 24
247, 42924, 42924, 0
248, 76205, 48192, 109
249, 46816, 46816, 0
250, 61999, 37584, 95
251, 53166, 37746, 60
252, 51456, 51456, 0
253, 58197, 47403, 42
254, 48522, 39270, 36
255, 72588, 47916, 96
256, 67100, 41400, 100
257, 45058, 44544, 2
258, 56900, 52788, 16
259, 47803, 46004, 7
260, 49842, 49842, 0
261, 47923, 45353, 10
262, 61694, 51414, 40
263, 63880, 51030, 50
264, 60487, 47637, 50
265, 62695, 38280, 95
266, 61529, 48165, 52
267, 54333, 52020, 9
268, 73601, 48158, 99
269, 37149, 32266, 19
270, 68625, 42411, 102
271, 50787, 50787, 0
272, 60982, 41193, 77
273, 53325, 47671, 22
274, 49789, 42593, 28
275, 86803, 44655, 164
276, 48548, 47520, 4
277, 53549, 51750, 7
278, 95265, 50547, 174
279, 59746, 49980, 38
280, 40334, 38021, 9
281, 52062, 43581, 33
282, 57251, 42602, 57
283, 50097, 42387, 30
284, 42219, 40934, 5
285, 53569, 49200, 17
286, 53234, 41412, 46
287, 55234, 42898, 48
288, 45365, 45365, 0
289, 87242, 52290, 136
290, 53117, 35898, 67
291, 43134, 43134, 0
292, 39312, 39312, 0
293, 73547, 50160, 91
294, 56593, 40145, 64
295, 54292, 47096, 28
296, 62046, 48682, 52
297, 54977, 44954, 39
298, 67718, 48443, 75
299, 58424, 50200, 32
300, 50268, 50268, 0
301, 64425, 50547, 54
302, 38994, 38994, 0
303, 44400, 44400, 0
304, 81340, 40734, 158
305, 46955, 45156, 7
306, 56838, 42960, 54
307, 60753, 43020, 69
308, 41093, 38009, 12
309, 52789, 44308, 33
310, 55443, 42593, 50
311, 44780, 38612, 24
312, 40080, 40080, 0
313, 77083, 37248, 155
314, 46692, 37440, 36
315, 51513, 49200, 9
316, 49973, 47403, 10
317, 36045, 32704, 13
318, 60762, 51510, 36
319, 59025, 48231, 42
320, 59100, 43680, 60
321, 62736, 50400, 48
322, 56226, 52371, 15
323, 63328, 48165, 59
324, 42965, 35512, 29
325, 39565, 39565, 0
326, 45938, 39770, 24
327, 47236, 47236, 0
328, 59543, 36670, 89
329, 69712, 47096, 88
330, 59687, 49664, 39
331, 63698, 48278, 60
332, 52860, 49776, 12
333, 55991, 44426, 45
334, 97433, 49374, 187
335, 48128, 48128, 0
336, 69562, 48488, 82
337, 42994, 40424, 10
338, 46945, 46945, 0
339, 58423, 50456, 31
340, 52476, 40140, 48
341, 48522, 39270, 36
342, 44835, 44835, 0
343, 52115, 44919, 28
344, 85307, 52668, 127
345, 43699, 39330, 17
346, 44920, 39780, 20
347, 80947, 45738, 137
348, 67297, 51106, 63
349, 47384, 41216, 24
350, 45365, 45365, 0
351, 58740, 51030, 30
352, 54137, 44885, 36
353, 76988, 45120, 124
354, 48699, 47671, 4
355, 49980, 49980, 0
356, 76123, 45540, 119
357, 57403, 47637, 38
358, 59383, 41650, 69
359, 65040, 40368, 96
360, 47601, 45288, 9
361, 55083, 41976, 51
362, 65782, 43680, 86
363, 56919, 49980, 27
364, 56054, 50400, 22
365, 63290, 43758, 76
366, 40924, 37840, 12
367, 94453, 49735, 174
368, 44319, 44319, 0
369, 56263, 48039, 32
370, 55891, 49980, 23
371, 40887, 40887, 0
372, 58786, 45936, 50
373, 45365, 45365, 0
374, 61529, 48165, 52
375, 44957, 42387, 10
376, 48621, 40397, 32
377, 56308, 42173, 55
378, 54219, 45738, 33
379, 49692, 49692, 0
380, 60409, 37536, 89
381, 84406, 50996, 130
382, 53139, 48256, 19
383, 47969, 46170, 7
384, 47591, 45792, 7
385, 69239, 48165, 82
386, 45883, 45369, 2
387, 56449, 44884, 45
388, 74786, 44460, 118
389, 47750, 47750, 0
390, 47618, 45305, 9
391, 39889, 35520, 17
392, 44135, 42336, 7
393, 45396, 45396, 0
394, 55176, 44896, 40
395, 49622, 45510, 16
396, 52900, 43134, 38
397, 43883, 39000, 19
398, 37316, 36288, 4
399, 57384, 41193, 63
400, 38790, 37248, 6
401, 43406, 41607, 7
402, 46650, 45365, 5
403, 47038, 43183, 15
404, 60260, 49980, 40
405, 44400, 44400, 0
406, 51796, 46656, 20
407, 44457, 44457, 0
408, 49747, 37668, 47
409, 70912, 46754, 94
410, 46716, 46716, 0
411, 50688, 50688, 0
412, 61364, 49028, 48
413, 41948, 40920, 4
414, 48450, 48450, 0
415, 41882, 39312, 10
416, 44823, 44823, 0
417, 45018, 45018, 0
418, 69499, 48682, 81
419, 46410, 46410, 0
420, 62696, 40080, 88
421, 43809, 38412, 21
422, 49739, 47940, 7
423, 40856, 38800, 8
424, 66189, 47685, 72
425, 56771, 42636, 55
426, 69882, 42126, 108
427, 32821, 31536, 5
428, 37032, 33434, 14
429, 44876, 41535, 13
430, 71832, 47674, 94
431, 58730, 45880, 50
432, 51846, 46706, 20
433, 75441, 39975, 138
434, 49789, 45934, 15
435, 48720, 48720, 0
436, 59167, 44775, 56
437, 69435, 50160, 75
438, 40586, 40586, 0
439, 59332, 44426, 58
440, 54253, 46800, 29
441, 49124, 38844, 40
442, 46046, 46046, 0
443, 44000, 44000, 0
444, 49324, 49324, 0
445, 60041, 46420, 53
446, 49977, 39440, 41
447, 60498, 52788, 30
448, 60688, 39100, 84
449, 58624, 50400, 32
450, 50383, 48070, 9
451, 55862, 49951, 23
452, 52891, 51092, 7
453, 43310, 42025, 5
454, 46025, 44226, 7
455, 61382, 51359, 39
456, 53480, 46284, 28
457, 46974, 46460, 2
458, 48829, 48829, 0
459, 57514, 41580, 62
460, 47421, 45365, 8
461, 48873, 40392, 33
462, 91011, 41410, 193
463, 62449, 46258, 63
464, 66667, 52275, 56
465, 70984, 47083, 93
466, 45172, 39004, 24
467, 46800, 46800, 0
468, 63057, 47637, 60
469, 38689, 36890, 7
470, 46605, 46605, 0
471, 52170, 49086, 12
472, 55790, 50907, 19
473, 48774, 44919, 15
474, 64596, 43008, 84
475, 46560, 46560, 0
476, 51501, 45333, 24
477, 43151, 33642, 37
478, 39352, 37810, 6
479, 42943, 40887, 8
480, 49894, 39100, 42
481, 58648, 47083, 45
482, 47541, 39060, 33
483, 44100, 44100, 0
484, 47789, 38794, 35
485, 45995, 45738, 1
486, 53242, 46046, 28
487, 77972, 40964, 144
488, 59105, 45998, 51
489, 64618, 49712, 58
490, 39419, 38391, 4
491, 56282, 46002, 40
492, 65596, 50176, 60
493, 57097, 40906, 63
494, 43397, 38000, 21
495, 44000, 44000, 0
496, 45136, 45136, 0
497, 50220, 44823, 21
498, 37876, 36848, 4
499, 37248, 37248, 0
500, 58940, 38380, 80
501, 74011, 45741, 110
502, 42506, 40964, 6
503, 54179, 49296, 19
504, 41032, 41032, 0
505, 48300, 40590, 30
506, 47017, 45732, 5
507, 77270, 49000, 110
508, 88659, 47025, 162
509, 72690, 39794, 128
510, 60688, 39100, 84
511, 48144, 48144, 0
512, 81128, 46690, 134
513, 50751, 44583, 24
514, 46528, 38304, 32
515, 63062, 47385, 61
516, 40194, 40194, 0
517, 69948, 48360, 84
518, 43634, 41064, 10
519, 47205, 45920, 5
520, 58690, 39672, 74
521, 41360, 37248, 16
522, 36400, 36400, 0
523, 49692, 49692, 0
524, 58909, 44517, 56
525, 43619, 38479, 20
526, 41360, 41360, 0
527, 37072, 35530, 6
528, 64596, 43008, 84
529, 55073, 50190, 19
530, 44693, 43665, 4
531, 44309, 43281, 4
532, 63930, 48510, 60
533, 44520, 38352, 24
534, 58093, 48070, 39
535, 52688, 42408, 40
536, 55676, 45396, 40
537, 79956, 49887, 117
538, 51122, 50094, 4
539, 49124, 38844, 40
540, 44135, 42336, 7
541, 44635, 35640, 35
542, 52152, 52152, 0
543, 52997, 51712, 5
544, 68710, 44038, 96
545, 40579, 31584, 35
546, 43836, 37668, 24
547, 39442, 37386, 8
548, 39468, 39468, 0
549, 48856, 48856, 0
550, 65568, 45008, 80
551, 56139, 49200, 27
552, 44407, 31557, 50
553, 54264, 37816, 64
554, 60884, 44693, 63
555, 41751, 36354, 21
556, 69159, 46029, 90
557, 59604, 40586, 74
558, 56047, 50907, 20
559, 53969, 48829, 20
560, 47741, 45942, 7
561, 61980, 46560, 60
562, 41925, 37556, 17
563, 43802, 30952, 50
564, 44903, 43618, 5
565, 50296, 44128, 24
566, 38312, 38055, 1
567, 47108, 46080, 4
568, 34176, 32120, 8
569, 47560, 42420, 20
570, 47404, 36096, 44
571, 37316, 36288, 4
572, 41006, 41006, 0
573, 49619, 45507, 16
574, 44556, 41472, 12
575, 44135, 42336, 7
576, 53392, 35145, 71
577, 59177, 41701, 68
578, 45438, 39270, 24
579, 44650, 44650, 0
580, 53551, 42757, 42
581, 50136, 45510, 18
582, 62132, 45684, 64
583, 36560, 35532, 4
584, 64283, 45008, 75
585, 52192, 42940, 36
586, 62550, 41990, 80
587, 36890, 36890, 0
588, 85121, 45800, 153
589, 41778, 41778, 0
590, 44077, 40222, 15
591, 34468, 33440, 4
592, 52365, 40800, 45
593, 39162, 37620, 6
594, 60113, 44693, 60
595, 58479, 43316, 59
596, 32062, 29492, 10
597, 49327, 45472, 15
598, 44197, 44197, 0
599, 58000, 38468, 76
600, 43109, 41310, 7
601, 52290, 42781, 37
602, 45129, 43844, 5
603, 27940, 27940, 0
604, 48856, 42688, 24
605, 54033, 36814, 67
606, 55628, 47918, 30
607, 39990, 39990, 0
608, 58204, 42784, 60
609, 54238, 48070, 24
610, 78118, 39825, 149
611, 50873, 38794, 47
612, 36045, 32704, 13
613, 56535, 45998, 41
614, 35828, 35828, 0
615, 95126, 40128, 278
616, 62050, 49200, 50
617, 45396, 45396, 0
618, 43634, 41064, 10
619, 65444, 44884, 80
620, 46674, 33824, 50
621, 42574, 38976, 14
622, 41466, 28616, 50
623, 53508, 42714, 42
624, 53454, 39576, 54
625, 36960, 36960, 0
626, 60768, 41236, 76
627, 40460, 40460, 0
628, 73722, 48279, 99
629, 48848, 42680, 24
630, 44835, 43036, 7
631, 57241, 45162, 47
632, 47148, 44835, 9
633, 101991, 47250, 213
634, 45426, 45426, 0
635, 41064, 41064, 0
636, 50919, 41410, 37
637, 42728, 42728, 0
638, 54632, 36642, 70
639, 31020, 31020, 0
640, 39382, 39382, 0
641, 55932, 40512, 60
642, 47239, 45954, 5
643, 40485, 32518, 31
644, 41768, 35600, 24
645, 86548, 41830, 174
646, 41085, 41085, 0
647, 48480, 38200, 40
648, 47134, 37368, 38
649, 37258, 33660, 14
650, 38831, 33434, 21
651, 41322, 41322, 0
652, 44883, 43855, 4
653, 33855, 30000, 15
654, 94574, 39576, 252
655, 56413, 40222, 63
656, 47280, 47280, 0
657, 47124, 47124, 0
658, 43512, 43512, 0
659, 46176, 42064, 16
660, 68710, 44038, 96
661, 59702, 45310, 56
662, 55073, 50190, 19
663, 69292, 43078, 102
664, 61512, 43008, 72
665, 50811, 31536, 75
666, 41928, 37816, 16
667, 41327, 38243, 12
668, 53346, 48720, 18
669, 48592, 40368, 32
670, 42140, 42140, 0
671, 77731, 44835, 128
672, 65780, 45220, 80
673, 36188, 36188, 0
674, 33411, 31098, 9
675, 51224, 42486, 34
676, 47133, 35568, 45
677, 58160, 45824, 48
678, 62742, 39098, 92
679, 50693, 43240, 29
680, 60569, 45920, 57
681, 45220, 45220, 0
682, 46916, 45888, 4
683, 46384, 46127, 1
684, 30033, 27720, 9
685, 79322, 46683, 127
686, 44772, 44772, 0
687, 66365, 46833, 76
688, 41695, 35784, 23
689, 42401, 41630, 3
690, 40222, 40222, 0
691, 54391, 38200, 63
692, 49327, 45472, 15
693, 52581, 30222, 87
694, 51670, 46530, 20
695, 50826, 46200, 18
696, 47644, 42504, 20
697, 39161, 36848, 9
698, 43287, 35577, 30
699, 53991, 45510, 33
700, 34018, 34018, 0
701, 52397, 36720, 61
702, 38917, 37632, 5
703, 54059, 43008, 43
704, 44483, 44226, 1
705, 43646, 36450, 28
706, 47490, 41322, 24
707, 54068, 37620, 64
708, 48077, 42680, 21
