optimum
2500
iteration,score,rawScore,overlap
426, 23460, 23460, 0
427, 33598, 33598, 0
428, 48250, 31600, 75
429, 22330, 22330, 0
430, 32706, 32040, 3
431, 27960, 24186, 17
432, 43898, 17480, 119
433, 40092, 31434, 39
434, 27900, 27900, 0
435, 57165, 27195, 135
436, 45444, 26352, 86
437, 30247, 30247, 0
438, 57930, 33066, 112
439, 33608, 31832, 8
440, 24275, 18281, 27
441, 39677, 32351, 33
442, 52107, 20139, 144
443, 39338, 39338, 0
444, 60649, 32899, 125
445, 30201, 29535, 3
446, 38166, 21516, 75
447, 27689, 20585, 32
448, 28410, 27966, 2
449, 62206, 31570, 138
450, 38832, 23958, 67
451, 44782, 33904, 49
452, 28968, 28968, 0
453, 30292, 29848, 2
454, 54432, 28014, 119
455, 23316, 17544, 26
456, 18604, 17272, 6
457, 40257, 26271, 63
458, 40578, 22152, 83
459, 28896, 28896, 0
460, 42365, 31265, 50
461, 28826, 28826, 0
462, 20160, 20160, 0
463, 38596, 22168, 74
464, 34680, 31350, 15
465, 29853, 29187, 3
466, 52035, 29835, 100
467, 29886, 28998, 4
468, 21756, 15540, 28
469, 36108, 34776, 6
470, 32680, 28906, 17
471, 34356, 31248, 14
472, 44068, 26752, 78
473, 41538, 17784, 107
474, 56696, 14960, 312
475, 60327, 35685, 111
476, 58839, 20655, 172
477, 40900, 23140, 80
478, 51258, 17514, 152
479, 27222, 22560, 21
480, 31327, 27331, 18
481, 34067, 34067, 0
482, 36722, 17408, 87
483, 41995, 30895, 50
484, 33598, 33598, 0
485, 31168, 29392, 8
486, 30646, 30646, 0
487, 31832, 31832, 0
488, 29880, 29880, 0
489, 21870, 21204, 3
490, 35837, 25403, 47
491, 59322, 27132, 145
492, 24570, 24570, 0
493, 38270, 27170, 50
494, 24572, 22352, 10
495, 47436, 23904, 106
496, 19897, 19897, 0
497, 22330, 22330, 0
498, 32040, 32040, 0
499, 21750, 21750, 0
500, 20130, 19908, 1
501, 38892, 24462, 65
502, 28462, 28462, 0
503, 26745, 25857, 4
504, 18606, 16830, 8
505, 34712, 30272, 20
506, 64686, 27390, 168
507, 19886, 19886, 0
508, 39366, 29376, 45
509, 27830, 21170, 30
510, 20730, 18288, 11
511, 41538, 17784, 107
512, 24275, 18281, 27
513, 42402, 25530, 76
514, 67154, 25418, 224
515, 48510, 23424, 113
516, 49709, 30173, 88
517, 43128, 21372, 98
518, 37500, 13746, 107
519, 59124, 17388, 306
520, 20008, 20008, 0
521, 20994, 18774, 10
522, 50376, 27510, 103
523, 36312, 36312, 0
524, 31265, 31265, 0
525, 23736, 23736, 0
526, 34326, 27000, 33
527, 48092, 40766, 33
528, 55512, 27540, 126
529, 38038, 38038, 0
530, 28490, 28490, 0
531, 61266, 19530, 249
532, 56322, 33456, 103
533, 52164, 26412, 116
534, 36992, 29666, 33
535, 36330, 16350, 90
536, 36946, 36946, 0
537, 23360, 23360, 0
538, 23460, 23460, 0
539, 29936, 13952, 72
540, 60115, 23707, 164
541, 49341, 22701, 120
542, 54108, 20808, 150
543, 27054, 27054, 0
544, 61968, 26226, 161
545, 38596, 22168, 74
546, 30516, 25410, 23
547, 34518, 21420, 59
548, 69772, 28036, 242
549, 42494, 31616, 49
550, 29160, 29160, 0
551, 32368, 17272, 68
552, 41995, 30895, 50
553, 31172, 17408, 62
554, 31600, 31600, 0
555, 70370, 32186, 172
556, 24480, 24480, 0
557, 72008, 30272, 211
558, 19350, 19350, 0
559, 57628, 22330, 159
560, 38625, 33741, 22
561, 23045, 18161, 22
562, 40389, 23961, 74
563, 45549, 27789, 80
564, 48574, 17272, 141
565, 38336, 22352, 72
566, 45210, 28560, 75
567, 46362, 27936, 83
568, 24534, 24534, 0
569, 48038, 21842, 118
570, 67126, 30940, 163
571, 27961, 21301, 30
572, 64906, 26500, 173
573, 21033, 21033, 0
574, 40681, 30247, 47
575, 24346, 22792, 7
576, 40152, 27720, 56
577, 21152, 20930, 1
578, 21877, 21877, 0
579, 28490, 28490, 0
580, 47214, 19908, 123
581, 56308, 22120, 154
582, 32664, 30000, 12
583, 26790, 19908, 31
584, 32496, 29388, 14
585, 28566, 24570, 18
586, 20251, 15367, 22
587, 38038, 38038, 0
588, 20291, 20291, 0
589, 48426, 30000, 83
590, 25484, 22820, 12
591, 41790, 18480, 105
592, 22780, 22780, 0
593, 33741, 33741, 0
594, 19897, 19897, 0
595, 26653, 20881, 26
