optimum
2500
iteration,score,rawScore,overlap
111, 74427, 45900, 111
112, 74427, 45900, 111
113, 78428, 48616, 116
114, 67859, 44472, 91
115, 74427, 45900, 111
116, 74427, 45900, 111
117, 74427, 45900, 111
118, 78428, 48616, 116
119, 56758, 45450, 44
120, 60846, 46968, 54
121, 56758, 45450, 44
122, 57868, 48616, 36
123, 80376, 45938, 134
124, 77699, 48144, 115
125, 60846, 46968, 54
126, 81406, 46968, 134
127, 80376, 45938, 134
128, 80376, 45938, 134
129, 81406, 46968, 134
130, 77699, 48144, 115
131, 71131, 46716, 95
132, 82024, 47586, 134
133, 80376, 45938, 134
134, 81406, 46968, 134
135, 81406, 46968, 134
136, 81406, 46968, 134
137, 77492, 43054, 134
138, 82024, 47586, 134
139, 81406, 46968, 134
140, 77492, 43054, 134
141, 81406, 46968, 134
142, 81406, 46968, 134
143, 81406, 46968, 134
144, 81406, 46968, 134
145, 77492, 43054, 134
146, 77492, 43054, 134
147, 81406, 46968, 134
148, 77492, 43054, 134
149, 77492, 43054, 134
150, 81406, 46968, 134
151, 81406, 46968, 134
152, 77492, 43054, 134
153, 77492, 43054, 134
154, 81406, 46968, 134
155, 81406, 46968, 134
156, 81406, 46968, 134
157, 77492, 43054, 134
158, 81406, 46968, 134
159, 81406, 46968, 134
160, 77492, 43054, 134
161, 81406, 46968, 134
162, 81406, 46968, 134
163, 81406, 46968, 134
164, 77492, 43054, 134
165, 81406, 46968, 134
166, 77492, 43054, 134
167, 77492, 43054, 134
168, 81406, 46968, 134
169, 81406, 46968, 134
170, 77492, 43054, 134
171, 81406, 46968, 134
172, 81406, 46968, 134
173, 77492, 43054, 134
174, 81406, 46968, 134
175, 81406, 46968, 134
176, 81406, 46968, 134
177, 81406, 46968, 134
178, 81406, 46968, 134
179, 53170, 40320, 50
180, 48600, 42432, 24
181, 47872, 47872, 0
182, 56450, 46170, 40
183, 69502, 46886, 88
184, 78216, 43264, 136
185, 45056, 45056, 0
186, 63450, 40320, 90
187, 64953, 47477, 68
188, 53170, 40320, 50
189, 53170, 40320, 50
190, 42432, 42432, 0
191, 64592, 44032, 80
192, 43995, 40140, 15
193, 56468, 47216, 36
194, 53170, 40320, 50
195, 53170, 40320, 50
196, 56468, 47216, 36
197, 53170, 40320, 50
198, 53170, 40320, 50
199, 53170, 40320, 50
200, 53170, 40320, 50
201, 56468, 47216, 36
202, 53170, 40320, 50
203, 53170, 40320, 50
204, 56468, 47216, 36
205, 57202, 44352, 50
206, 53170, 40320, 50
207, 56468, 47216, 36
208, 53170, 40320, 50
209, 56468, 47216, 36
210, 56468, 47216, 36
211, 56468, 47216, 36
212, 53170, 40320, 50
213, 53170, 40320, 50
214, 53170, 40320, 50
215, 56468, 47216, 36
216, 53170, 40320, 50
217, 53170, 40320, 50
218, 53170, 40320, 50
219, 53170, 40320, 50
220, 58974, 43554, 60
221, 72009, 43225, 112
222, 59011, 43848, 59
223, 55903, 49735, 24
224, 60800, 48464, 48
225, 75874, 42978, 128
226, 60514, 46893, 53
227, 49735, 49735, 0
228, 58004, 45668, 48
229, 52644, 42364, 40
230, 61488, 47096, 56
231, 57280, 43659, 53
232, 58936, 46600, 48
233, 58974, 43554, 60
234, 58974, 43554, 60
235, 56306, 41400, 58
236, 43613, 39501, 16
237, 58974, 43554, 60
238, 58974, 43554, 60
239, 49094, 44982, 16
240, 40852, 38796, 8
241, 49094, 44982, 16
242, 55680, 40260, 60
243, 58974, 43554, 60
