optimum
2500
iteration,score,rawScore,overlap
142, 6956, 6956, 0
143, 6408, 6408, 0
144, 5720, 5720, 0
145, 7052, 7052, 0
146, 5632, 5632, 0
147, 7268, 7268, 0
148, 5964, 5964, 0
149, 5280, 5280, 0
150, 6497, 6497, 0
151, 4950, 4950, 0
152, 6264, 6264, 0
153, 5256, 5256, 0
154, 7920, 7920, 0
155, 5904, 5904, 0
156, 5644, 5644, 0
157, 5760, 5760, 0
158, 5248, 5248, 0
159, 7296, 7296, 0
160, 4860, 4860, 0
161, 6216, 6216, 0
162, 7110, 7110, 0
163, 5005, 5005, 0
164, 5183, 5183, 0
165, 5402, 5402, 0
166, 6622, 6622, 0
167, 4620, 4620, 0
168, 6900, 6900, 0
169, 6512, 6512, 0
170, 5208, 5208, 0
171, 8633, 8633, 0
172, 7326, 7326, 0
173, 7313, 7313, 0
174, 5254, 5254, 0
175, 6396, 6396, 0
176, 6375, 6375, 0
177, 6399, 6399, 0
178, 6164, 6164, 0
179, 5940, 5940, 0
180, 5402, 5402, 0
181, 7178, 7178, 0
182, 5226, 5226, 0
183, 5265, 5265, 0
184, 6708, 6708, 0
185, 5418, 5418, 0
186, 5688, 5688, 0
187, 5548, 5548, 0
188, 5382, 5382, 0
189, 5904, 5904, 0
190, 6035, 6035, 0
191, 6370, 6370, 0
192, 5328, 5328, 0
193, 6570, 6570, 0
194, 6000, 6000, 0
195, 6664, 6664, 0
196, 5226, 5226, 0
197, 4819, 4819, 0
198, 4819, 4819, 0
199, 7176, 7176, 0
200, 6210, 6210, 0
201, 5170, 5170, 0
202, 5609, 5609, 0
203, 6075, 6075, 0
204, 5915, 5915, 0
205, 7227, 7227, 0
206, 7110, 7110, 0
207, 4473, 4473, 0
208, 6903, 6903, 0
209, 6480, 6480, 0
210, 7848, 7848, 0
211, 5980, 5980, 0
212, 6806, 6806, 0
213, 7663, 7663, 0
214, 5782, 5782, 0
215, 6557, 6557, 0
216, 5440, 5440, 0
217, 5628, 5628, 0
218, 6319, 6319, 0
219, 5320, 5320, 0
220, 4968, 4968, 0
221, 6960, 6960, 0
222, 5487, 5487, 0
223, 5504, 5504, 0
224, 6324, 6324, 0
225, 6400, 6400, 0
226, 5727, 5727, 0
227, 6232, 6232, 0
228, 8720, 8720, 0
229, 5915, 5915, 0
230, 5016, 5016, 0
231, 6004, 6004, 0
232, 7700, 7700, 0
233, 9401, 9401, 0
234, 5096, 5096, 0
235, 4928, 4928, 0
236, 7138, 7138, 0
237, 6290, 6290, 0
238, 7098, 7098, 0
239, 8415, 8415, 0
240, 5390, 5390, 0
241, 4189, 4189, 0
242, 5727, 5727, 0
243, 7921, 7921, 0
244, 6762, 6762, 0
245, 5733, 5733, 0
246, 7332, 7332, 0
247, 6840, 6840, 0
248, 9000, 9000, 0
249, 6664, 6664, 0
250, 5952, 5952, 0
251, 5928, 5928, 0
252, 7488, 7488, 0
253, 7276, 7276, 0
254, 4757, 4757, 0
255, 5184, 5184, 0
256, 4959, 4959, 0
257, 5561, 5561, 0
258, 6375, 6375, 0
259, 6489, 6489, 0
260, 5112, 5112, 0
261, 5605, 5605, 0
262, 6399, 6399, 0
263, 5624, 5624, 0
264, 7350, 7350, 0
265, 6960, 6960, 0
266, 4608, 4608, 0
267, 6474, 6474, 0
268, 5760, 5760, 0
269, 6068, 6068, 0
270, 4590, 4590, 0
271, 6764, 6764, 0
272, 5580, 5580, 0
273, 5376, 5376, 0
274, 5621, 5621, 0
275, 7458, 7458, 0
276, 5005, 5005, 0
277, 4814, 4814, 0
278, 5451, 5451, 0
279, 8228, 8228, 0
280, 7830, 7830, 0
281, 6960, 6960, 0
282, 5607, 5607, 0
283, 4860, 4860, 0
284, 5494, 5494, 0
285, 4774, 4774, 0
286, 5159, 5159, 0
287, 6536, 6536, 0
288, 4757, 4757, 0
289, 5372, 5372, 0
290, 5355, 5355, 0
291, 6004, 6004, 0
292, 5846, 5846, 0
293, 6360, 6360, 0
294, 5904, 5904, 0
295, 8742, 8742, 0
296, 7395, 7395, 0
297, 5432, 5432, 0
298, 4526, 4526, 0
299, 9996, 9996, 0
300, 6723, 6723, 0
301, 6006, 6006, 0
302, 6364, 6364, 0
303, 7630, 7630, 0
304, 6230, 6230, 0
305, 6032, 6032, 0
306, 6720, 6720, 0
307, 5632, 5632, 0
308, 5772, 5772, 0
309, 6279, 6279, 0
310, 5880, 5880, 0
311, 5254, 5254, 0
312, 7725, 7725, 0
313, 6048, 6048, 0
314, 5022, 5022, 0
315, 7636, 7636, 0
316, 5226, 5226, 0
317, 8175, 8175, 0
318, 4992, 4992, 0
319, 5538, 5538, 0
320, 5350, 5350, 0
321, 5538, 5538, 0
322, 7553, 7553, 0
323, 6030, 6030, 0
324, 6364, 6364, 0
325, 7189, 7189, 0
326, 5096, 5096, 0
327, 6391, 6391, 0
328, 7006, 7006, 0
329, 5727, 5727, 0
330, 4864, 4864, 0
331, 7084, 7084, 0
332, 7047, 7047, 0
333, 5848, 5848, 0
334, 7056, 7056, 0
335, 6612, 6612, 0
336, 5016, 5016, 0
337, 6612, 6612, 0
338, 5609, 5609, 0
339, 6600, 6600, 0
340, 5402, 5402, 0
341, 5460, 5460, 0
342, 5035, 5035, 0
343, 7168, 7168, 0
344, 5162, 5162, 0
345, 5751, 5751, 0
346, 5616, 5616, 0
347, 5278, 5278, 0
348, 5952, 5952, 0
349, 4930, 4930, 0
350, 6336, 6336, 0
351, 7315, 7315, 0
352, 5415, 5415, 0
353, 6887, 6887, 0
354, 5372, 5372, 0
355, 5418, 5418, 0
356, 5226, 5226, 0
357, 6840, 6840, 0
358, 6806, 6806, 0
359, 4608, 4608, 0
360, 5092, 5092, 0
361, 4731, 4731, 0
362, 6365, 6365, 0
363, 5335, 5335, 0
364, 7820, 7820, 0
365, 5451, 5451, 0
366, 6570, 6570, 0
367, 7332, 7332, 0
368, 4875, 4875, 0
369, 5112, 5112, 0
370, 5561, 5561, 0
371, 4736, 4736, 0
372, 5568, 5568, 0
373, 6230, 6230, 0
374, 5146, 5146, 0
375, 6804, 6804, 0
376, 5757, 5757, 0
377, 5355, 5355, 0
378, 6935, 6935, 0
379, 5561, 5561, 0
380, 5673, 5673, 0
381, 6375, 6375, 0
382, 5850, 5850, 0
383, 6536, 6536, 0
384, 5880, 5880, 0
385, 6300, 6300, 0
386, 6004, 6004, 0
387, 5292, 5292, 0
388, 5976, 5976, 0
389, 6399, 6399, 0
390, 6216, 6216, 0
391, 5952, 5952, 0
392, 5220, 5220, 0
393, 4810, 4810, 0
394, 5846, 5846, 0
395, 6460, 6460, 0
396, 6642, 6642, 0
397, 6545, 6545, 0
398, 5684, 5684, 0
399, 6084, 6084, 0
400, 8364, 8364, 0
401, 5698, 5698, 0
402, 7395, 7395, 0
403, 5427, 5427, 0
404, 5208, 5208, 0
405, 6097, 6097, 0
406, 5248, 5248, 0
407, 6643, 6643, 0
408, 7395, 7395, 0
409, 5700, 5700, 0
410, 6375, 6375, 0
411, 4374, 4374, 0
412, 6240, 6240, 0
413, 5396, 5396, 0
414, 5520, 5520, 0
415, 6364, 6364, 0
416, 5396, 5396, 0
417, 6912, 6912, 0
418, 5780, 5780, 0
419, 5980, 5980, 0
420, 5184, 5184, 0
421, 6298, 6298, 0
422, 4980, 4980, 0
423, 6603, 6603, 0
424, 6003, 6003, 0
425, 7169, 7169, 0
426, 5544, 5544, 0
427, 6351, 6351, 0
428, 8320, 8320, 0
429, 7310, 7310, 0
430, 5452, 5452, 0
431, 5733, 5733, 0
432, 4745, 4745, 0
433, 6278, 6278, 0
434, 7275, 7275, 0
435, 6460, 6460, 0
436, 5472, 5472, 0
437, 6262, 6262, 0
438, 6232, 6232, 0
439, 8008, 8008, 0
440, 5628, 5628, 0
441, 8624, 8624, 0
442, 5320, 5320, 0
443, 6450, 6450, 0
444, 5456, 5456, 0
445, 6984, 6984, 0
446, 8928, 8928, 0
447, 7614, 7614, 0
448, 5852, 5852, 0
449, 6800, 6800, 0
450, 4453, 4453, 0
451, 5850, 5850, 0
452, 7760, 7760, 0
453, 5504, 5504, 0
454, 5695, 5695, 0
455, 5504, 5504, 0
456, 6708, 6708, 0
457, 6630, 6630, 0
458, 5904, 5904, 0
459, 6688, 6688, 0
460, 5610, 5610, 0
461, 5244, 5244, 0
462, 5688, 5688, 0
463, 6612, 6612, 0
464, 6004, 6004, 0
465, 6241, 6241, 0
466, 6532, 6532, 0
467, 8366, 8366, 0
468, 5060, 5060, 0
469, 7446, 7446, 0
470, 6552, 6552, 0
471, 6363, 6363, 0
472, 5538, 5538, 0
473, 8904, 8904, 0
474, 6804, 6804, 0
475, 7052, 7052, 0
476, 7950, 7950, 0
477, 6150, 6150, 0
478, 6723, 6723, 0
479, 4900, 4900, 0
480, 6656, 6656, 0
481, 5280, 5280, 0
482, 7395, 7395, 0
483, 5510, 5510, 0
484, 7719, 7719, 0
485, 5986, 5986, 0
486, 4484, 4484, 0
487, 6160, 6160, 0
488, 5110, 5110, 0
489, 6420, 6420, 0
490, 6300, 6300, 0
491, 7134, 7134, 0
492, 8004, 8004, 0
493, 5688, 5688, 0
494, 4408, 4408, 0
495, 6768, 6768, 0
496, 6006, 6006, 0
497, 6230, 6230, 0
498, 5616, 5616, 0
499, 6240, 6240, 0
500, 6248, 6248, 0
501, 6808, 6808, 0
502, 8118, 8118, 0
503, 5621, 5621, 0
504, 5159, 5159, 0
505, 8075, 8075, 0
506, 5624, 5624, 0
507, 6525, 6525, 0
508, 6525, 6525, 0
509, 5244, 5244, 0
510, 5760, 5760, 0
511, 5628, 5628, 0
512, 7020, 7020, 0
513, 5796, 5796, 0
514, 6156, 6156, 0
515, 6596, 6596, 0
516, 6392, 6392, 0
517, 6175, 6175, 0
518, 5625, 5625, 0
519, 5451, 5451, 0
520, 6142, 6142, 0
521, 5712, 5712, 0
522, 6930, 6930, 0
523, 6120, 6120, 0
524, 5184, 5184, 0
525, 5609, 5609, 0
526, 6160, 6160, 0
527, 5325, 5325, 0
528, 5472, 5472, 0
529, 5070, 5070, 0
530, 8256, 8256, 0
531, 8686, 8686, 0
532, 5175, 5175, 0
533, 5200, 5200, 0
534, 6497, 6497, 0
535, 6248, 6248, 0
536, 8360, 8360, 0
537, 6864, 6864, 0
538, 6612, 6612, 0
539, 6461, 6461, 0
540, 6290, 6290, 0
541, 5440, 5440, 0
542, 5487, 5487, 0
543, 5925, 5925, 0
544, 5670, 5670, 0
545, 5820, 5820, 0
546, 5478, 5478, 0
547, 5390, 5390, 0
548, 6486, 6486, 0
549, 5723, 5723, 0
550, 7684, 7684, 0
551, 6952, 6952, 0
552, 4824, 4824, 0
553, 6391, 6391, 0
554, 7857, 7857, 0
555, 6972, 6972, 0
556, 7392, 7392, 0
557, 7426, 7426, 0
558, 6440, 6440, 0
559, 7700, 7700, 0
560, 7695, 7695, 0
561, 5418, 5418, 0
562, 4712, 4712, 0
563, 5046, 5046, 0
564, 6160, 6160, 0
565, 6351, 6351, 0
566, 5372, 5372, 0
567, 5427, 5427, 0
568, 6715, 6715, 0
569, 5280, 5280, 0
570, 5460, 5460, 0
571, 7055, 7055, 0
572, 4824, 4824, 0
573, 5644, 5644, 0
574, 5628, 5628, 0
575, 8256, 8256, 0
576, 6090, 6090, 0
577, 5301, 5301, 0
578, 5500, 5500, 0
579, 7200, 7200, 0
580, 6716, 6716, 0
581, 6045, 6045, 0
582, 6076, 6076, 0
583, 8964, 8964, 0
584, 5568, 5568, 0
585, 6120, 6120, 0
586, 7120, 7120, 0
587, 6384, 6384, 0
588, 6440, 6440, 0
589, 7448, 7448, 0
590, 7055, 7055, 0
591, 6622, 6622, 0
592, 6386, 6386, 0
593, 7520, 7520, 0
594, 6840, 6840, 0
595, 5621, 5621, 0
596, 5824, 5824, 0
597, 5772, 5772, 0
598, 7300, 7300, 0
599, 6048, 6048, 0
600, 6745, 6745, 0
601, 5616, 5616, 0
602, 5852, 5852, 0
603, 6068, 6068, 0
604, 5475, 5475, 0
605, 4508, 4508, 0
606, 4234, 4234, 0
607, 5626, 5626, 0
608, 5472, 5472, 0
609, 5135, 5135, 0
610, 6460, 6460, 0
611, 4686, 4686, 0
612, 8840, 8840, 0
613, 5396, 5396, 0
614, 4736, 4736, 0
615, 6552, 6552, 0
616, 7650, 7650, 0
617, 8208, 8208, 0
618, 6160, 6160, 0
619, 6560, 6560, 0
620, 6318, 6318, 0
621, 6536, 6536, 0
622, 5865, 5865, 0
623, 6794, 6794, 0
624, 5609, 5609, 0
625, 4860, 4860, 0
626, 4864, 4864, 0
627, 7392, 7392, 0
628, 6720, 6720, 0
629, 4970, 4970, 0
630, 5848, 5848, 0
631, 5368, 5368, 0
632, 7347, 7347, 0
633, 7104, 7104, 0
634, 6804, 6804, 0
635, 8137, 8137, 0
636, 5740, 5740, 0
637, 6030, 6030, 0
638, 4902, 4902, 0
639, 7885, 7885, 0
640, 5390, 5390, 0
641, 4524, 4524, 0
642, 9545, 9545, 0
643, 5950, 5950, 0
644, 8736, 8736, 0
645, 5325, 5325, 0
646, 5106, 5106, 0
647, 5727, 5727, 0
648, 6300, 6300, 0
649, 5642, 5642, 0
650, 5848, 5848, 0
651, 6014, 6014, 0
652, 6840, 6840, 0
653, 8118, 8118, 0
654, 6786, 6786, 0
655, 6216, 6216, 0
656, 7154, 7154, 0
657, 6480, 6480, 0
658, 5106, 5106, 0
659, 5610, 5610, 0
660, 6110, 6110, 0
661, 7832, 7832, 0
662, 6014, 6014, 0
663, 6399, 6399, 0
664, 6664, 6664, 0
665, 5208, 5208, 0
666, 4248, 4248, 0
667, 4346, 4346, 0
668, 5427, 5427, 0
669, 7300, 7300, 0
670, 5427, 5427, 0
671, 6324, 6324, 0
672, 7154, 7154, 0
673, 5760, 5760, 0
674, 5396, 5396, 0
675, 5840, 5840, 0
676, 7176, 7176, 0
677, 4968, 4968, 0
678, 4672, 4672, 0
679, 5842, 5842, 0
680, 6278, 6278, 0
681, 4819, 4819, 0
682, 6059, 6059, 0
683, 6486, 6486, 0
684, 6175, 6175, 0
685, 7304, 7304, 0
686, 6603, 6603, 0
687, 5621, 5621, 0
688, 6800, 6800, 0
689, 6298, 6298, 0
690, 5694, 5694, 0
691, 6160, 6160, 0
692, 7254, 7254, 0
693, 6525, 6525, 0
694, 6324, 6324, 0
695, 5427, 5427, 0
696, 5964, 5964, 0
697, 6048, 6048, 0
698, 4745, 4745, 0
699, 5356, 5356, 0
700, 7224, 7224, 0
701, 6230, 6230, 0
702, 6048, 6048, 0
703, 5976, 5976, 0
704, 6111, 6111, 0
705, 5292, 5292, 0
706, 6138, 6138, 0
707, 6600, 6600, 0
708, 5925, 5925, 0
709, 8162, 8162, 0
710, 6052, 6052, 0
711, 5712, 5712, 0
712, 4956, 4956, 0
713, 6586, 6586, 0
714, 8008, 8008, 0
715, 5915, 5915, 0
716, 5451, 5451, 0
717, 5688, 5688, 0
718, 5360, 5360, 0
719, 4216, 4216, 0
720, 6325, 6325, 0
721, 7912, 7912, 0
722, 7387, 7387, 0
723, 5214, 5214, 0
724, 6408, 6408, 0
725, 6308, 6308, 0
726, 5166, 5166, 0
727, 8439, 8439, 0
728, 5518, 5518, 0
729, 5146, 5146, 0
730, 6384, 6384, 0
731, 5112, 5112, 0
732, 8463, 8463, 0
733, 5112, 5112, 0
734, 5115, 5115, 0
735, 6072, 6072, 0
736, 5980, 5980, 0
737, 6120, 6120, 0
738, 4920, 4920, 0
739, 6059, 6059, 0
740, 6216, 6216, 0
741, 7029, 7029, 0
742, 7208, 7208, 0
743, 4968, 4968, 0
744, 6068, 6068, 0
745, 6370, 6370, 0
746, 5546, 5546, 0
747, 5530, 5530, 0
748, 6956, 6956, 0
749, 6318, 6318, 0
750, 7452, 7452, 0
751, 5025, 5025, 0
752, 5320, 5320, 0
753, 5780, 5780, 0
754, 5427, 5427, 0
755, 6270, 6270, 0
756, 5280, 5280, 0
757, 5976, 5976, 0
758, 9118, 9118, 0
759, 6278, 6278, 0
760, 7070, 7070, 0
761, 5624, 5624, 0
762, 5766, 5766, 0
763, 5846, 5846, 0
764, 6324, 6324, 0
765, 5829, 5829, 0
766, 7332, 7332, 0
767, 8184, 8184, 0
768, 6417, 6417, 0
769, 5928, 5928, 0
770, 6786, 6786, 0
771, 6318, 6318, 0
772, 6290, 6290, 0
773, 5733, 5733, 0
774, 6120, 6120, 0
775, 6110, 6110, 0
776, 5880, 5880, 0
777, 7110, 7110, 0
778, 6240, 6240, 0
779, 4592, 4592, 0
780, 5913, 5913, 0
781, 5621, 5621, 0
782, 6480, 6480, 0
783, 7280, 7280, 0
784, 5346, 5346, 0
785, 5880, 5880, 0
786, 6972, 6972, 0
787, 5767, 5767, 0
788, 6873, 6873, 0
789, 6370, 6370, 0
790, 6968, 6968, 0
791, 7313, 7313, 0
792, 7056, 7056, 0
793, 7068, 7068, 0
794, 5451, 5451, 0
795, 5250, 5250, 0
796, 5025, 5025, 0
797, 4756, 4756, 0
798, 5984, 5984, 0
799, 5270, 5270, 0
800, 5658, 5658, 0
801, 5508, 5508, 0
802, 7221, 7221, 0
803, 5760, 5760, 0
804, 5330, 5330, 0
805, 4884, 4884, 0
806, 7896, 7896, 0
807, 5751, 5751, 0
808, 7176, 7176, 0
809, 6004, 6004, 0
810, 6090, 6090, 0
811, 5046, 5046, 0
812, 5329, 5329, 0
813, 6497, 6497, 0
814, 5494, 5494, 0
815, 4899, 4899, 0
816, 7931, 7931, 0
817, 6952, 6952, 0
818, 6144, 6144, 0
819, 8372, 8372, 0
820, 5559, 5559, 0
821, 6320, 6320, 0
822, 4556, 4556, 0
823, 5185, 5185, 0
824, 5494, 5494, 0
825, 6596, 6596, 0
826, 5236, 5236, 0
827, 5928, 5928, 0
828, 5292, 5292, 0
829, 6499, 6499, 0
830, 5760, 5760, 0
831, 7371, 7371, 0
832, 6715, 6715, 0
833, 7920, 7920, 0
834, 6097, 6097, 0
835, 5504, 5504, 0
836, 7056, 7056, 0
837, 4970, 4970, 0
838, 7416, 7416, 0
839, 5561, 5561, 0
840, 7857, 7857, 0
841, 7469, 7469, 0
842, 5751, 5751, 0
843, 8364, 8364, 0
844, 7544, 7544, 0
845, 5304, 5304, 0
846, 6636, 6636, 0
847, 6278, 6278, 0
848, 4785, 4785, 0
849, 6930, 6930, 0
850, 6264, 6264, 0
851, 7290, 7290, 0
852, 5751, 5751, 0
853, 4704, 4704, 0
854, 5313, 5313, 0
855, 10434, 10434, 0
856, 4760, 4760, 0
857, 6248, 6248, 0
858, 6399, 6399, 0
859, 6160, 6160, 0
860, 7308, 7308, 0
861, 8091, 8091, 0
862, 6375, 6375, 0
863, 6278, 6278, 0
864, 6636, 6636, 0
865, 5655, 5655, 0
866, 5628, 5628, 0
867, 5037, 5037, 0
868, 5184, 5184, 0
869, 6039, 6039, 0
870, 5244, 5244, 0
871, 6566, 6566, 0
872, 5162, 5162, 0
873, 6545, 6545, 0
874, 7308, 7308, 0
875, 8281, 8281, 0
876, 5025, 5025, 0
877, 6532, 6532, 0
878, 6083, 6083, 0
879, 5913, 5913, 0
880, 6241, 6241, 0
881, 5146, 5146, 0
882, 6720, 6720, 0
883, 6902, 6902, 0
884, 7161, 7161, 0
885, 7314, 7314, 0
886, 6006, 6006, 0
887, 6120, 6120, 0
888, 8134, 8134, 0
889, 5733, 5733, 0
890, 5148, 5148, 0
891, 7410, 7410, 0
892, 7476, 7476, 0
893, 6545, 6545, 0
894, 7500, 7500, 0
895, 6820, 6820, 0
896, 5994, 5994, 0
897, 6048, 6048, 0
898, 5025, 5025, 0
899, 6461, 6461, 0
900, 5840, 5840, 0
901, 6351, 6351, 0
902, 5200, 5200, 0
903, 7371, 7371, 0
904, 6042, 6042, 0
905, 8927, 8927, 0
906, 5394, 5394, 0
907, 5590, 5590, 0
908, 6970, 6970, 0
909, 5644, 5644, 0
910, 6552, 6552, 0
911, 5772, 5772, 0
912, 5041, 5041, 0
913, 6853, 6853, 0
914, 6762, 6762, 0
915, 6624, 6624, 0
916, 6384, 6384, 0
917, 6300, 6300, 0
918, 7040, 7040, 0
919, 7140, 7140, 0
920, 5550, 5550, 0
921, 5440, 5440, 0
922, 6636, 6636, 0
923, 6240, 6240, 0
924, 6624, 6624, 0
925, 7802, 7802, 0
926, 5214, 5214, 0
927, 6048, 6048, 0
928, 5824, 5824, 0
929, 8532, 8532, 0
930, 6864, 6864, 0
931, 6084, 6084, 0
932, 7950, 7950, 0
933, 5915, 5915, 0
934, 6834, 6834, 0
935, 5530, 5530, 0
936, 5254, 5254, 0
937, 8549, 8549, 0
938, 6975, 6975, 0
939, 5848, 5848, 0
940, 5609, 5609, 0
941, 6230, 6230, 0
942, 5832, 5832, 0
943, 5655, 5655, 0
944, 5670, 5670, 0
945, 7216, 7216, 0
946, 5950, 5950, 0
947, 7210, 7210, 0
948, 7830, 7830, 0
949, 5520, 5520, 0
950, 6075, 6075, 0
951, 5688, 5688, 0
952, 5382, 5382, 0
953, 6715, 6715, 0
954, 5460, 5460, 0
955, 6162, 6162, 0
956, 7006, 7006, 0
957, 4505, 4505, 0
958, 5859, 5859, 0
959, 7144, 7144, 0
960, 4740, 4740, 0
961, 8099, 8099, 0
962, 4536, 4536, 0
963, 4864, 4864, 0
964, 5168, 5168, 0
965, 5963, 5963, 0
966, 6480, 6480, 0
967, 5994, 5994, 0
968, 6750, 6750, 0
969, 6072, 6072, 0
970, 7896, 7896, 0
971, 6080, 6080, 0
972, 5576, 5576, 0
973, 5586, 5586, 0
974, 5871, 5871, 0
975, 5808, 5808, 0
976, 5840, 5840, 0
977, 6132, 6132, 0
978, 7040, 7040, 0
979, 6900, 6900, 0
980, 9176, 9176, 0
981, 4872, 4872, 0
982, 5248, 5248, 0
983, 4650, 4650, 0
984, 7313, 7313, 0
985, 5904, 5904, 0
986, 4940, 4940, 0
987, 5040, 5040, 0
988, 5135, 5135, 0
989, 5440, 5440, 0
990, 4896, 4896, 0
991, 5100, 5100, 0
992, 4884, 4884, 0
993, 6890, 6890, 0
994, 6992, 6992, 0
995, 7004, 7004, 0
996, 7735, 7735, 0
997, 5320, 5320, 0
998, 6240, 6240, 0
999, 6208, 6208, 0
1000, 6351, 6351, 0
1001, 6000, 6000, 0
1002, 5472, 5472, 0
1003, 5452, 5452, 0
1004, 5184, 5184, 0
1005, 6090, 6090, 0
1006, 7189, 7189, 0
1007, 6300, 6300, 0
1008, 7225, 7225, 0
1009, 6231, 6231, 0
1010, 7476, 7476, 0
1011, 4988, 4988, 0
1012, 5668, 5668, 0
1013, 8722, 8722, 0
1014, 6248, 6248, 0
1015, 6570, 6570, 0
1016, 7176, 7176, 0
1017, 6790, 6790, 0
1018, 6474, 6474, 0
1019, 5658, 5658, 0
1020, 4896, 4896, 0
1021, 7392, 7392, 0
1022, 5304, 5304, 0
1023, 5720, 5720, 0
1024, 7590, 7590, 0
1025, 5986, 5986, 0
1026, 5548, 5548, 0
1027, 6624, 6624, 0
1028, 5550, 5550, 0
1029, 6264, 6264, 0
1030, 7371, 7371, 0
1031, 6016, 6016, 0
1032, 5035, 5035, 0
1033, 6300, 6300, 0
1034, 7469, 7469, 0
1035, 8008, 8008, 0
1036, 6699, 6699, 0
1037, 5092, 5092, 0
1038, 4884, 4884, 0
1039, 5475, 5475, 0
1040, 5964, 5964, 0
1041, 7040, 7040, 0
1042, 6764, 6764, 0
1043, 4588, 4588, 0
1044, 5400, 5400, 0
1045, 6300, 6300, 0
1046, 6952, 6952, 0
1047, 7238, 7238, 0
1048, 5822, 5822, 0
1049, 4697, 4697, 0
1050, 6216, 6216, 0
1051, 5525, 5525, 0
1052, 5472, 5472, 0
1053, 5929, 5929, 0
1054, 6480, 6480, 0
1055, 6006, 6006, 0
1056, 5695, 5695, 0
1057, 7480, 7480, 0
1058, 6993, 6993, 0
1059, 6248, 6248, 0
1060, 5632, 5632, 0
1061, 8184, 8184, 0
1062, 5459, 5459, 0
1063, 4964, 4964, 0
1064, 6674, 6674, 0
1065, 7830, 7830, 0
1066, 8277, 8277, 0
1067, 5518, 5518, 0
