x,y,index
32, 32, 3
33, 32, 3
34, 32, 3
35, 32, 3
36, 32, 3
37, 32, 3
38, 32, 3
39, 32, 3
40, 32, 3
41, 32, 3
42, 32, 3
43, 32, 3
44, 32, 3
45, 32, 3
46, 32, 3
47, 32, 3
28, 33, 3
29, 33, 3
30, 33, 3
31, 33, 3
32, 33, 3
33, 33, 3
34, 33, 3
35, 33, 3
36, 33, 3
37, 33, 3
38, 33, 3
39, 33, 3
40, 33, 3
41, 33, 3
42, 33, 3
43, 33, 3
44, 33, 3
45, 33, 3
46, 33, 3
47, 33, 3
28, 34, 3
29, 34, 3
30, 34, 3
31, 34, 3
32, 34, 3
33, 34, 3
34, 34, 3
35, 34, 3
36, 34, 3
37, 34, 3
38, 34, 3
39, 34, 3
40, 34, 3
41, 34, 3
42, 34, 3
43, 34, 3
44, 34, 3
45, 34, 3
46, 34, 3
47, 34, 3
28, 35, 3
29, 35, 3
30, 35, 3
31, 35, 3
32, 35, 3
33, 35, 3
34, 35, 3
35, 35, 3
36, 35, 3
37, 35, 3
38, 35, 3
39, 35, 3
40, 35, 3
41, 35, 3
42, 35, 3
43, 35, 3
44, 35, 3
45, 35, 3
46, 35, 3
47, 35, 3
28, 36, 3
29, 36, 3
30, 36, 3
31, 36, 3
32, 36, 3
33, 36, 3
34, 36, 3
35, 36, 3
36, 36, 3
37, 36, 3
38, 36, 3
39, 36, 3
40, 36, 3
41, 36, 3
42, 36, 3
43, 36, 3
44, 36, 3
45, 36, 3
46, 36, 3
47, 36, 3
17, 17, 14
18, 17, 14
19, 17, 14
20, 17, 14
21, 17, 14
17, 18, 14
18, 18, 14
19, 18, 14
20, 18, 14
21, 18, 14
17, 19, 14
18, 19, 14
19, 19, 14
20, 19, 14
21, 19, 14
17, 20, 14
18, 20, 14
19, 20, 14
20, 20, 14
21, 20, 14
17, 21, 14
18, 21, 14
19, 21, 14
20, 21, 14
21, 21, 14
17, 22, 14
18, 22, 14
19, 22, 14
20, 22, 14
21, 22, 14
0, 41, 13
1, 41, 13
2, 41, 13
3, 41, 13
4, 41, 13
5, 41, 13
6, 41, 13
0, 42, 13
1, 42, 13
2, 42, 13
3, 42, 13
4, 42, 13
5, 42, 13
6, 42, 13
0, 43, 13
1, 43, 13
2, 43, 13
3, 43, 13
4, 43, 13
5, 43, 13
6, 43, 13
0, 44, 13
1, 44, 13
2, 44, 13
3, 44, 13
4, 44, 13
5, 44, 13
6, 44, 13
0, 45, 13
1, 45, 13
2, 45, 13
3, 45, 13
4, 45, 13
5, 45, 13
6, 45, 13
0, 46, 13
1, 46, 13
2, 46, 13
3, 46, 13
4, 46, 13
5, 46, 13
6, 46, 13
0, 47, 13
1, 47, 13
2, 47, 13
3, 47, 13
4, 47, 13
5, 47, 13
6, 47, 13
43, 18, 16
44, 18, 16
45, 18, 16
46, 18, 16
47, 18, 16
48, 18, 16
49, 18, 16
50, 18, 16
51, 18, 16
52, 18, 16
43, 19, 16
44, 19, 16
45, 19, 16
46, 19, 16
47, 19, 16
48, 19, 16
49, 19, 16
50, 19, 16
51, 19, 16
52, 19, 16
43, 20, 16
44, 20, 16
45, 20, 16
46, 20, 16
47, 20, 16
48, 20, 16
49, 20, 16
50, 20, 16
51, 20, 16
52, 20, 16
43, 21, 16
44, 21, 16
45, 21, 16
46, 21, 16
47, 21, 16
48, 21, 16
49, 21, 16
50, 21, 16
51, 21, 16
52, 21, 16
43, 22, 16
44, 22, 16
45, 22, 16
46, 22, 16
47, 22, 16
48, 22, 16
49, 22, 16
50, 22, 16
51, 22, 16
52, 22, 16
43, 23, 16
44, 23, 16
45, 23, 16
46, 23, 16
47, 23, 16
48, 23, 16
49, 23, 16
50, 23, 16
51, 23, 16
52, 23, 16
13, 13, 11
14, 13, 11
15, 13, 11
16, 13, 11
13, 14, 11
14, 14, 11
15, 14, 11
16, 14, 11
13, 15, 11
14, 15, 11
15, 15, 11
16, 15, 11
13, 16, 11
14, 16, 11
15, 16, 11
16, 16, 11
13, 17, 11
14, 17, 11
15, 17, 11
16, 17, 11
13, 18, 11
14, 18, 11
15, 18, 11
16, 18, 11
13, 19, 11
14, 19, 11
15, 19, 11
16, 19, 11
13, 20, 11
14, 20, 11
15, 20, 11
16, 20, 11
13, 21, 11
14, 21, 11
15, 21, 11
16, 21, 11
13, 22, 11
14, 22, 11
15, 22, 11
16, 22, 11
13, 23, 11
14, 23, 11
15, 23, 11
16, 23, 11
13, 24, 11
14, 24, 11
15, 24, 11
16, 24, 11
13, 25, 11
14, 25, 11
15, 25, 11
16, 25, 11
13, 26, 11
14, 26, 11
15, 26, 11
16, 26, 11
13, 27, 11
14, 27, 11
15, 27, 11
16, 27, 11
13, 28, 11
14, 28, 11
15, 28, 11
16, 28, 11
43, 10, 9
44, 10, 9
45, 10, 9
46, 10, 9
47, 10, 9
48, 10, 9
49, 10, 9
50, 10, 9
51, 10, 9
52, 10, 9
53, 10, 9
54, 10, 9
55, 10, 9
43, 11, 9
44, 11, 9
45, 11, 9
46, 11, 9
47, 11, 9
48, 11, 9
49, 11, 9
50, 11, 9
51, 11, 9
52, 11, 9
53, 11, 9
54, 11, 9
55, 11, 9
43, 12, 9
44, 12, 9
45, 12, 9
46, 12, 9
47, 12, 9
48, 12, 9
49, 12, 9
50, 12, 9
51, 12, 9
52, 12, 9
53, 12, 9
54, 12, 9
55, 12, 9
43, 13, 9
44, 13, 9
45, 13, 9
46, 13, 9
47, 13, 9
48, 13, 9
49, 13, 9
50, 13, 9
51, 13, 9
52, 13, 9
53, 13, 9
54, 13, 9
55, 13, 9
31, 37, 10
32, 37, 10
33, 37, 10
34, 37, 10
35, 37, 10
36, 37, 10
37, 37, 10
38, 37, 10
39, 37, 10
40, 37, 10
41, 37, 10
42, 37, 10
43, 37, 10
44, 37, 10
45, 37, 10
46, 37, 10
31, 38, 10
32, 38, 10
33, 38, 10
34, 38, 10
35, 38, 10
36, 38, 10
37, 38, 10
38, 38, 10
39, 38, 10
40, 38, 10
41, 38, 10
42, 38, 10
43, 38, 10
44, 38, 10
45, 38, 10
46, 38, 10
31, 39, 10
32, 39, 10
33, 39, 10
34, 39, 10
35, 39, 10
36, 39, 10
37, 39, 10
38, 39, 10
39, 39, 10
40, 39, 10
41, 39, 10
42, 39, 10
43, 39, 10
44, 39, 10
45, 39, 10
46, 39, 10
31, 40, 10
32, 40, 10
33, 40, 10
34, 40, 10
35, 40, 10
36, 40, 10
37, 40, 10
38, 40, 10
39, 40, 10
40, 40, 10
41, 40, 10
42, 40, 10
43, 40, 10
44, 40, 10
45, 40, 10
46, 40, 10
31, 41, 10
32, 41, 10
33, 41, 10
34, 41, 10
35, 41, 10
36, 41, 10
37, 41, 10
38, 41, 10
39, 41, 10
40, 41, 10
41, 41, 10
42, 41, 10
43, 41, 10
44, 41, 10
45, 41, 10
46, 41, 10
31, 42, 10
32, 42, 10
33, 42, 10
34, 42, 10
35, 42, 10
36, 42, 10
37, 42, 10
38, 42, 10
39, 42, 10
40, 42, 10
41, 42, 10
42, 42, 10
43, 42, 10
44, 42, 10
45, 42, 10
46, 42, 10
61, 11, 17
62, 11, 17
63, 11, 17
64, 11, 17
65, 11, 17
61, 12, 17
62, 12, 17
63, 12, 17
64, 12, 17
65, 12, 17
61, 13, 17
62, 13, 17
63, 13, 17
64, 13, 17
65, 13, 17
61, 14, 17
62, 14, 17
63, 14, 17
64, 14, 17
65, 14, 17
61, 15, 17
62, 15, 17
63, 15, 17
64, 15, 17
65, 15, 17
61, 16, 17
62, 16, 17
63, 16, 17
64, 16, 17
65, 16, 17
61, 17, 17
62, 17, 17
63, 17, 17
64, 17, 17
65, 17, 17
61, 18, 17
62, 18, 17
63, 18, 17
64, 18, 17
65, 18, 17
61, 19, 17
62, 19, 17
63, 19, 17
64, 19, 17
65, 19, 17
61, 20, 17
62, 20, 17
63, 20, 17
64, 20, 17
65, 20, 17
61, 21, 17
62, 21, 17
63, 21, 17
64, 21, 17
65, 21, 17
61, 22, 17
62, 22, 17
63, 22, 17
64, 22, 17
65, 22, 17
61, 23, 17
62, 23, 17
63, 23, 17
64, 23, 17
65, 23, 17
61, 24, 17
62, 24, 17
63, 24, 17
64, 24, 17
65, 24, 17
61, 25, 17
62, 25, 17
63, 25, 17
64, 25, 17
65, 25, 17
61, 26, 17
62, 26, 17
63, 26, 17
64, 26, 17
65, 26, 17
61, 27, 17
62, 27, 17
63, 27, 17
64, 27, 17
65, 27, 17
61, 28, 17
62, 28, 17
63, 28, 17
64, 28, 17
65, 28, 17
61, 29, 17
62, 29, 17
63, 29, 17
64, 29, 17
65, 29, 17
61, 30, 17
62, 30, 17
63, 30, 17
64, 30, 17
65, 30, 17
61, 31, 17
62, 31, 17
63, 31, 17
64, 31, 17
65, 31, 17
61, 32, 17
62, 32, 17
63, 32, 17
64, 32, 17
65, 32, 17
61, 33, 17
62, 33, 17
63, 33, 17
64, 33, 17
65, 33, 17
61, 34, 17
62, 34, 17
63, 34, 17
64, 34, 17
65, 34, 17
61, 35, 17
62, 35, 17
63, 35, 17
64, 35, 17
65, 35, 17
10, 3, 1
11, 3, 1
12, 3, 1
13, 3, 1
14, 3, 1
15, 3, 1
16, 3, 1
17, 3, 1
18, 3, 1
19, 3, 1
20, 3, 1
21, 3, 1
22, 3, 1
23, 3, 1
24, 3, 1
25, 3, 1
26, 3, 1
27, 3, 1
28, 3, 1
29, 3, 1
30, 3, 1
31, 3, 1
32, 3, 1
33, 3, 1
34, 3, 1
35, 3, 1
36, 3, 1
37, 3, 1
38, 3, 1
39, 3, 1
40, 3, 1
41, 3, 1
42, 3, 1
43, 3, 1
44, 3, 1
45, 3, 1
46, 3, 1
10, 4, 1
11, 4, 1
12, 4, 1
13, 4, 1
14, 4, 1
15, 4, 1
16, 4, 1
17, 4, 1
18, 4, 1
19, 4, 1
20, 4, 1
21, 4, 1
22, 4, 1
23, 4, 1
24, 4, 1
25, 4, 1
26, 4, 1
27, 4, 1
28, 4, 1
29, 4, 1
30, 4, 1
31, 4, 1
32, 4, 1
33, 4, 1
34, 4, 1
35, 4, 1
36, 4, 1
37, 4, 1
38, 4, 1
39, 4, 1
40, 4, 1
41, 4, 1
42, 4, 1
43, 4, 1
44, 4, 1
45, 4, 1
46, 4, 1
10, 5, 1
11, 5, 1
12, 5, 1
13, 5, 1
14, 5, 1
15, 5, 1
16, 5, 1
17, 5, 1
18, 5, 1
19, 5, 1
20, 5, 1
21, 5, 1
22, 5, 1
23, 5, 1
24, 5, 1
25, 5, 1
26, 5, 1
27, 5, 1
28, 5, 1
29, 5, 1
30, 5, 1
31, 5, 1
32, 5, 1
33, 5, 1
34, 5, 1
35, 5, 1
36, 5, 1
37, 5, 1
38, 5, 1
39, 5, 1
40, 5, 1
41, 5, 1
42, 5, 1
43, 5, 1
44, 5, 1
45, 5, 1
46, 5, 1
10, 6, 1
11, 6, 1
12, 6, 1
13, 6, 1
14, 6, 1
15, 6, 1
16, 6, 1
17, 6, 1
18, 6, 1
19, 6, 1
20, 6, 1
21, 6, 1
22, 6, 1
23, 6, 1
24, 6, 1
25, 6, 1
26, 6, 1
27, 6, 1
28, 6, 1
29, 6, 1
30, 6, 1
31, 6, 1
32, 6, 1
33, 6, 1
34, 6, 1
35, 6, 1
36, 6, 1
37, 6, 1
38, 6, 1
39, 6, 1
40, 6, 1
41, 6, 1
42, 6, 1
43, 6, 1
44, 6, 1
45, 6, 1
46, 6, 1
12, 26, 6
12, 27, 6
12, 28, 6
12, 29, 6
12, 30, 6
12, 31, 6
12, 32, 6
10, 1, 19
11, 1, 19
12, 1, 19
13, 1, 19
14, 1, 19
15, 1, 19
16, 1, 19
17, 1, 19
18, 1, 19
19, 1, 19
20, 1, 19
21, 1, 19
22, 1, 19
23, 1, 19
24, 1, 19
25, 1, 19
26, 1, 19
27, 1, 19
28, 1, 19
29, 1, 19
30, 1, 19
20, 28, 12
21, 28, 12
22, 28, 12
23, 28, 12
24, 28, 12
25, 28, 12
26, 28, 12
27, 28, 12
20, 29, 12
21, 29, 12
22, 29, 12
23, 29, 12
24, 29, 12
25, 29, 12
26, 29, 12
27, 29, 12
20, 30, 12
21, 30, 12
22, 30, 12
23, 30, 12
24, 30, 12
25, 30, 12
26, 30, 12
27, 30, 12
20, 31, 12
21, 31, 12
22, 31, 12
23, 31, 12
24, 31, 12
25, 31, 12
26, 31, 12
27, 31, 12
20, 32, 12
21, 32, 12
22, 32, 12
23, 32, 12
24, 32, 12
25, 32, 12
26, 32, 12
27, 32, 12
20, 33, 12
21, 33, 12
22, 33, 12
23, 33, 12
24, 33, 12
25, 33, 12
26, 33, 12
27, 33, 12
20, 34, 12
21, 34, 12
22, 34, 12
23, 34, 12
24, 34, 12
25, 34, 12
26, 34, 12
27, 34, 12
20, 35, 12
21, 35, 12
22, 35, 12
23, 35, 12
24, 35, 12
25, 35, 12
26, 35, 12
27, 35, 12
20, 36, 12
21, 36, 12
22, 36, 12
23, 36, 12
24, 36, 12
25, 36, 12
26, 36, 12
27, 36, 12
20, 37, 12
21, 37, 12
22, 37, 12
23, 37, 12
24, 37, 12
25, 37, 12
26, 37, 12
27, 37, 12
20, 38, 12
21, 38, 12
22, 38, 12
23, 38, 12
24, 38, 12
25, 38, 12
26, 38, 12
27, 38, 12
20, 39, 12
21, 39, 12
22, 39, 12
23, 39, 12
24, 39, 12
25, 39, 12
26, 39, 12
27, 39, 12
20, 40, 12
21, 40, 12
22, 40, 12
23, 40, 12
24, 40, 12
25, 40, 12
26, 40, 12
27, 40, 12
20, 41, 12
21, 41, 12
22, 41, 12
23, 41, 12
24, 41, 12
25, 41, 12
26, 41, 12
27, 41, 12
0, 38, 8
1, 38, 8
2, 38, 8
3, 38, 8
4, 38, 8
5, 38, 8
6, 38, 8
7, 38, 8
8, 38, 8
9, 38, 8
0, 39, 8
1, 39, 8
2, 39, 8
3, 39, 8
4, 39, 8
5, 39, 8
6, 39, 8
7, 39, 8
8, 39, 8
9, 39, 8
0, 40, 8
1, 40, 8
2, 40, 8
3, 40, 8
4, 40, 8
5, 40, 8
6, 40, 8
7, 40, 8
8, 40, 8
9, 40, 8
23, 7, 2
24, 7, 2
25, 7, 2
26, 7, 2
27, 7, 2
28, 7, 2
29, 7, 2
30, 7, 2
31, 7, 2
32, 7, 2
33, 7, 2
34, 7, 2
35, 7, 2
36, 7, 2
37, 7, 2
38, 7, 2
39, 7, 2
40, 7, 2
41, 7, 2
42, 7, 2
23, 8, 2
24, 8, 2
25, 8, 2
26, 8, 2
27, 8, 2
28, 8, 2
29, 8, 2
30, 8, 2
31, 8, 2
32, 8, 2
33, 8, 2
34, 8, 2
35, 8, 2
36, 8, 2
37, 8, 2
38, 8, 2
39, 8, 2
40, 8, 2
41, 8, 2
42, 8, 2
23, 9, 2
24, 9, 2
25, 9, 2
26, 9, 2
27, 9, 2
28, 9, 2
29, 9, 2
30, 9, 2
31, 9, 2
32, 9, 2
33, 9, 2
34, 9, 2
35, 9, 2
36, 9, 2
37, 9, 2
38, 9, 2
39, 9, 2
40, 9, 2
41, 9, 2
42, 9, 2
23, 10, 2
24, 10, 2
25, 10, 2
26, 10, 2
27, 10, 2
28, 10, 2
29, 10, 2
30, 10, 2
31, 10, 2
32, 10, 2
33, 10, 2
34, 10, 2
35, 10, 2
36, 10, 2
37, 10, 2
38, 10, 2
39, 10, 2
40, 10, 2
41, 10, 2
42, 10, 2
23, 11, 2
24, 11, 2
25, 11, 2
26, 11, 2
27, 11, 2
28, 11, 2
29, 11, 2
30, 11, 2
31, 11, 2
32, 11, 2
33, 11, 2
34, 11, 2
35, 11, 2
36, 11, 2
37, 11, 2
38, 11, 2
39, 11, 2
40, 11, 2
41, 11, 2
42, 11, 2
23, 12, 2
24, 12, 2
25, 12, 2
26, 12, 2
27, 12, 2
28, 12, 2
29, 12, 2
30, 12, 2
31, 12, 2
32, 12, 2
33, 12, 2
34, 12, 2
35, 12, 2
36, 12, 2
37, 12, 2
38, 12, 2
39, 12, 2
40, 12, 2
41, 12, 2
42, 12, 2
23, 13, 2
24, 13, 2
25, 13, 2
26, 13, 2
27, 13, 2
28, 13, 2
29, 13, 2
30, 13, 2
31, 13, 2
32, 13, 2
33, 13, 2
34, 13, 2
35, 13, 2
36, 13, 2
37, 13, 2
38, 13, 2
39, 13, 2
40, 13, 2
41, 13, 2
42, 13, 2
23, 14, 2
24, 14, 2
25, 14, 2
26, 14, 2
27, 14, 2
28, 14, 2
29, 14, 2
30, 14, 2
31, 14, 2
32, 14, 2
33, 14, 2
34, 14, 2
35, 14, 2
36, 14, 2
37, 14, 2
38, 14, 2
39, 14, 2
40, 14, 2
41, 14, 2
42, 14, 2
23, 15, 2
24, 15, 2
25, 15, 2
26, 15, 2
27, 15, 2
28, 15, 2
29, 15, 2
30, 15, 2
31, 15, 2
32, 15, 2
33, 15, 2
34, 15, 2
35, 15, 2
36, 15, 2
37, 15, 2
38, 15, 2
39, 15, 2
40, 15, 2
41, 15, 2
42, 15, 2
23, 16, 2
24, 16, 2
25, 16, 2
26, 16, 2
27, 16, 2
28, 16, 2
29, 16, 2
30, 16, 2
31, 16, 2
32, 16, 2
33, 16, 2
34, 16, 2
35, 16, 2
36, 16, 2
37, 16, 2
38, 16, 2
39, 16, 2
40, 16, 2
41, 16, 2
42, 16, 2
23, 17, 2
24, 17, 2
25, 17, 2
26, 17, 2
27, 17, 2
28, 17, 2
29, 17, 2
30, 17, 2
31, 17, 2
32, 17, 2
33, 17, 2
34, 17, 2
35, 17, 2
36, 17, 2
37, 17, 2
38, 17, 2
39, 17, 2
40, 17, 2
41, 17, 2
42, 17, 2
23, 18, 2
24, 18, 2
25, 18, 2
26, 18, 2
27, 18, 2
28, 18, 2
29, 18, 2
30, 18, 2
31, 18, 2
32, 18, 2
33, 18, 2
34, 18, 2
35, 18, 2
36, 18, 2
37, 18, 2
38, 18, 2
39, 18, 2
40, 18, 2
41, 18, 2
42, 18, 2
23, 19, 2
24, 19, 2
25, 19, 2
26, 19, 2
27, 19, 2
28, 19, 2
29, 19, 2
30, 19, 2
31, 19, 2
32, 19, 2
33, 19, 2
34, 19, 2
35, 19, 2
36, 19, 2
37, 19, 2
38, 19, 2
39, 19, 2
40, 19, 2
41, 19, 2
42, 19, 2
23, 20, 2
24, 20, 2
25, 20, 2
26, 20, 2
27, 20, 2
28, 20, 2
29, 20, 2
30, 20, 2
31, 20, 2
32, 20, 2
33, 20, 2
34, 20, 2
35, 20, 2
36, 20, 2
37, 20, 2
38, 20, 2
39, 20, 2
40, 20, 2
41, 20, 2
42, 20, 2
23, 21, 2
24, 21, 2
25, 21, 2
26, 21, 2
27, 21, 2
28, 21, 2
29, 21, 2
30, 21, 2
31, 21, 2
32, 21, 2
33, 21, 2
34, 21, 2
35, 21, 2
36, 21, 2
37, 21, 2
38, 21, 2
39, 21, 2
40, 21, 2
41, 21, 2
42, 21, 2
23, 22, 2
24, 22, 2
25, 22, 2
26, 22, 2
27, 22, 2
28, 22, 2
29, 22, 2
30, 22, 2
31, 22, 2
32, 22, 2
33, 22, 2
34, 22, 2
35, 22, 2
36, 22, 2
37, 22, 2
38, 22, 2
39, 22, 2
40, 22, 2
41, 22, 2
42, 22, 2
23, 23, 2
24, 23, 2
25, 23, 2
26, 23, 2
27, 23, 2
28, 23, 2
29, 23, 2
30, 23, 2
31, 23, 2
32, 23, 2
33, 23, 2
34, 23, 2
35, 23, 2
36, 23, 2
37, 23, 2
38, 23, 2
39, 23, 2
40, 23, 2
41, 23, 2
42, 23, 2
23, 24, 2
24, 24, 2
25, 24, 2
26, 24, 2
27, 24, 2
28, 24, 2
29, 24, 2
30, 24, 2
31, 24, 2
32, 24, 2
33, 24, 2
34, 24, 2
35, 24, 2
36, 24, 2
37, 24, 2
38, 24, 2
39, 24, 2
40, 24, 2
41, 24, 2
42, 24, 2
23, 25, 2
24, 25, 2
25, 25, 2
26, 25, 2
27, 25, 2
28, 25, 2
29, 25, 2
30, 25, 2
31, 25, 2
32, 25, 2
33, 25, 2
34, 25, 2
35, 25, 2
36, 25, 2
37, 25, 2
38, 25, 2
39, 25, 2
40, 25, 2
41, 25, 2
42, 25, 2
23, 26, 2
24, 26, 2
25, 26, 2
26, 26, 2
27, 26, 2
28, 26, 2
29, 26, 2
30, 26, 2
31, 26, 2
32, 26, 2
33, 26, 2
34, 26, 2
35, 26, 2
36, 26, 2
37, 26, 2
38, 26, 2
39, 26, 2
40, 26, 2
41, 26, 2
42, 26, 2
23, 27, 2
24, 27, 2
25, 27, 2
26, 27, 2
27, 27, 2
28, 27, 2
29, 27, 2
30, 27, 2
31, 27, 2
32, 27, 2
33, 27, 2
34, 27, 2
35, 27, 2
