optimum
2500
iteration,score,rawScore,overlap
244, 7979, 7979, 0
245, 4686, 4686, 0
246, 4288, 4288, 0
247, 5250, 5250, 0
248, 4884, 4884, 0
249, 8448, 8448, 0
250, 4500, 4500, 0
251, 6853, 6853, 0
252, 7553, 7553, 0
253, 5928, 5928, 0
254, 5796, 5796, 0
255, 6952, 6952, 0
256, 7268, 7268, 0
257, 6120, 6120, 0
258, 7102, 7102, 0
259, 6776, 6776, 0
260, 6952, 6952, 0
261, 5025, 5025, 0
262, 5880, 5880, 0
263, 5959, 5959, 0
264, 5504, 5504, 0
265, 6790, 6790, 0
266, 5313, 5313, 0
267, 5642, 5642, 0
268, 5852, 5852, 0
269, 6006, 6006, 0
270, 4819, 4819, 0
271, 8439, 8439, 0
272, 7031, 7031, 0
273, 5621, 5621, 0
274, 5824, 5824, 0
275, 5550, 5550, 0
276, 8910, 8910, 0
277, 7990, 7990, 0
278, 6450, 6450, 0
279, 5616, 5616, 0
280, 5520, 5520, 0
281, 5994, 5994, 0
282, 5472, 5472, 0
283, 6213, 6213, 0
284, 4836, 4836, 0
285, 5396, 5396, 0
286, 5796, 5796, 0
287, 5046, 5046, 0
288, 5890, 5890, 0
289, 4940, 4940, 0
290, 6300, 6300, 0
291, 6042, 6042, 0
292, 4779, 4779, 0
293, 6020, 6020, 0
294, 5369, 5369, 0
295, 5185, 5185, 0
296, 4897, 4897, 0
297, 5254, 5254, 0
298, 4788, 4788, 0
299, 5859, 5859, 0
300, 6552, 6552, 0
301, 5256, 5256, 0
302, 7482, 7482, 0
303, 5456, 5456, 0
304, 6723, 6723, 0
305, 6408, 6408, 0
306, 5565, 5565, 0
307, 6674, 6674, 0
308, 6952, 6952, 0
309, 8091, 8091, 0
310, 6552, 6552, 0
311, 5074, 5074, 0
312, 5254, 5254, 0
313, 4757, 4757, 0
314, 6384, 6384, 0
315, 8700, 8700, 0
316, 5110, 5110, 0
317, 4692, 4692, 0
318, 4355, 4355, 0
319, 6083, 6083, 0
320, 6004, 6004, 0
321, 6059, 6059, 0
322, 6636, 6636, 0
323, 5780, 5780, 0
324, 6612, 6612, 0
325, 5985, 5985, 0
326, 5488, 5488, 0
327, 5832, 5832, 0
328, 6177, 6177, 0
329, 5544, 5544, 0
330, 5440, 5440, 0
331, 5848, 5848, 0
332, 6460, 6460, 0
333, 5313, 5313, 0
334, 5600, 5600, 0
335, 5624, 5624, 0
336, 7221, 7221, 0
337, 5762, 5762, 0
338, 7350, 7350, 0
339, 6213, 6213, 0
340, 8256, 8256, 0
341, 5720, 5720, 0
342, 5928, 5928, 0
343, 6083, 6083, 0
344, 5530, 5530, 0
345, 6300, 6300, 0
346, 6970, 6970, 0
347, 5928, 5928, 0
348, 7138, 7138, 0
349, 5467, 5467, 0
350, 7052, 7052, 0
351, 5964, 5964, 0
352, 9880, 9880, 0
353, 8134, 8134, 0
354, 5183, 5183, 0
355, 5336, 5336, 0
356, 6237, 6237, 0
357, 6300, 6300, 0
358, 6059, 6059, 0
359, 5680, 5680, 0
360, 5772, 5772, 0
361, 5986, 5986, 0
362, 5546, 5546, 0
363, 7392, 7392, 0
364, 6474, 6474, 0
365, 6440, 6440, 0
366, 6888, 6888, 0
367, 4902, 4902, 0
368, 5292, 5292, 0
369, 5822, 5822, 0
370, 6150, 6150, 0
371, 5382, 5382, 0
372, 5780, 5780, 0
373, 6210, 6210, 0
374, 7221, 7221, 0
375, 7221, 7221, 0
376, 5727, 5727, 0
377, 5913, 5913, 0
378, 6348, 6348, 0
379, 6083, 6083, 0
380, 5832, 5832, 0
381, 5467, 5467, 0
382, 5846, 5846, 0
383, 6450, 6450, 0
384, 7854, 7854, 0
385, 5544, 5544, 0
386, 4988, 4988, 0
387, 5985, 5985, 0
