optimum
2500
iteration,score,rawScore,overlap
244, 8910, 8910, 0
245, 9344, 9344, 0
246, 6624, 6624, 0
247, 7395, 7395, 0
248, 8342, 8342, 0
249, 6278, 6278, 0
250, 7540, 7540, 0
251, 6808, 6808, 0
252, 7102, 7102, 0
253, 5478, 5478, 0
254, 7011, 7011, 0
255, 5980, 5980, 0
256, 6048, 6048, 0
257, 7298, 7298, 0
258, 8475, 8475, 0
259, 5544, 5544, 0
260, 7912, 7912, 0
261, 8370, 8370, 0
262, 7470, 7470, 0
263, 5940, 5940, 0
264, 7872, 7872, 0
265, 5576, 5576, 0
266, 5984, 5984, 0
267, 6726, 6726, 0
268, 6348, 6348, 0
269, 6992, 6992, 0
270, 9350, 9350, 0
271, 8544, 8544, 0
272, 7280, 7280, 0
273, 7400, 7400, 0
274, 6720, 6720, 0
275, 6882, 6882, 0
276, 7020, 7020, 0
277, 7300, 7300, 0
278, 8428, 8428, 0
279, 6424, 6424, 0
280, 10200, 10200, 0
281, 7590, 7590, 0
282, 8424, 8424, 0
283, 6230, 6230, 0
284, 5325, 5325, 0
285, 6534, 6534, 0
286, 5642, 5642, 0
287, 7719, 7719, 0
288, 7656, 7656, 0
289, 6885, 6885, 0
290, 10701, 10701, 0
291, 7070, 7070, 0
292, 6885, 6885, 0
293, 5037, 5037, 0
294, 8268, 8268, 0
295, 11008, 11008, 0
296, 7224, 7224, 0
297, 5775, 5775, 0
298, 8640, 8640, 0
299, 6885, 6885, 0
300, 6634, 6634, 0
301, 8400, 8400, 0
302, 7636, 7636, 0
303, 5520, 5520, 0
304, 6068, 6068, 0
305, 6649, 6649, 0
306, 7872, 7872, 0
307, 6656, 6656, 0
308, 6099, 6099, 0
309, 6160, 6160, 0
310, 8686, 8686, 0
311, 6806, 6806, 0
312, 6448, 6448, 0
313, 6164, 6164, 0
314, 8137, 8137, 0
315, 6300, 6300, 0
316, 7788, 7788, 0
317, 7375, 7375, 0
318, 8512, 8512, 0
319, 7236, 7236, 0
320, 8064, 8064, 0
321, 8160, 8160, 0
322, 6864, 6864, 0
323, 7546, 7546, 0
324, 5986, 5986, 0
325, 6634, 6634, 0
326, 9288, 9288, 0
327, 7110, 7110, 0
328, 5796, 5796, 0
329, 6624, 6624, 0
330, 7469, 7469, 0
331, 6390, 6390, 0
332, 6348, 6348, 0
333, 9996, 9996, 0
334, 7084, 7084, 0
335, 7954, 7954, 0
336, 7686, 7686, 0
337, 7130, 7130, 0
338, 7225, 7225, 0
339, 9204, 9204, 0
340, 5460, 5460, 0
341, 5130, 5130, 0
342, 7470, 7470, 0
343, 7980, 7980, 0
344, 5980, 5980, 0
345, 5858, 5858, 0
346, 8085, 8085, 0
347, 6460, 6460, 0
348, 8514, 8514, 0
349, 7252, 7252, 0
350, 10332, 10332, 0
351, 8280, 8280, 0
352, 8148, 8148, 0
353, 6200, 6200, 0
354, 7007, 7007, 0
355, 7912, 7912, 0
356, 7395, 7395, 0
