x,y,index
185, 105, 2
186, 105, 2
187, 105, 2
188, 105, 2
189, 105, 2
170, 106, 2
171, 106, 2
172, 106, 2
173, 106, 2
174, 106, 2
175, 106, 2
176, 106, 2
177, 106, 2
178, 106, 2
179, 106, 2
180, 106, 2
181, 106, 2
182, 106, 2
183, 106, 2
184, 106, 2
185, 106, 2
186, 106, 2
187, 106, 2
188, 106, 2
189, 106, 2
170, 107, 2
171, 107, 2
172, 107, 2
173, 107, 2
174, 107, 2
175, 107, 2
176, 107, 2
177, 107, 2
178, 107, 2
179, 107, 2
180, 107, 2
181, 107, 2
182, 107, 2
183, 107, 2
184, 107, 2
185, 107, 2
186, 107, 2
187, 107, 2
188, 107, 2
189, 107, 2
170, 108, 2
171, 108, 2
172, 108, 2
173, 108, 2
174, 108, 2
175, 108, 2
176, 108, 2
177, 108, 2
178, 108, 2
179, 108, 2
180, 108, 2
181, 108, 2
182, 108, 2
183, 108, 2
184, 108, 2
185, 108, 2
186, 108, 2
187, 108, 2
188, 108, 2
189, 108, 2
170, 109, 2
171, 109, 2
172, 109, 2
173, 109, 2
174, 109, 2
175, 109, 2
176, 109, 2
177, 109, 2
178, 109, 2
179, 109, 2
180, 109, 2
181, 109, 2
182, 109, 2
183, 109, 2
184, 109, 2
185, 109, 2
186, 109, 2
187, 109, 2
188, 109, 2
189, 109, 2
170, 110, 2
171, 110, 2
172, 110, 2
173, 110, 2
174, 110, 2
175, 110, 2
176, 110, 2
177, 110, 2
178, 110, 2
179, 110, 2
180, 110, 2
181, 110, 2
182, 110, 2
183, 110, 2
184, 110, 2
185, 110, 2
186, 110, 2
187, 110, 2
188, 110, 2
189, 110, 2
170, 111, 2
171, 111, 2
172, 111, 2
173, 111, 2
174, 111, 2
175, 111, 2
176, 111, 2
177, 111, 2
178, 111, 2
179, 111, 2
180, 111, 2
181, 111, 2
182, 111, 2
183, 111, 2
184, 111, 2
185, 111, 2
186, 111, 2
187, 111, 2
188, 111, 2
189, 111, 2
170, 112, 2
171, 112, 2
172, 112, 2
173, 112, 2
174, 112, 2
175, 112, 2
176, 112, 2
177, 112, 2
178, 112, 2
179, 112, 2
180, 112, 2
181, 112, 2
182, 112, 2
183, 112, 2
184, 112, 2
185, 112, 2
186, 112, 2
187, 112, 2
188, 112, 2
189, 112, 2
170, 113, 2
171, 113, 2
172, 113, 2
173, 113, 2
174, 113, 2
175, 113, 2
176, 113, 2
177, 113, 2
178, 113, 2
179, 113, 2
180, 113, 2
181, 113, 2
182, 113, 2
183, 113, 2
184, 113, 2
185, 113, 2
186, 113, 2
187, 113, 2
188, 113, 2
189, 113, 2
170, 114, 2
171, 114, 2
172, 114, 2
173, 114, 2
174, 114, 2
175, 114, 2
176, 114, 2
177, 114, 2
178, 114, 2
179, 114, 2
180, 114, 2
181, 114, 2
182, 114, 2
183, 114, 2
184, 114, 2
185, 114, 2
186, 114, 2
187, 114, 2
188, 114, 2
189, 114, 2
170, 115, 2
171, 115, 2
172, 115, 2
173, 115, 2
174, 115, 2
175, 115, 2
176, 115, 2
177, 115, 2
178, 115, 2
179, 115, 2
180, 115, 2
181, 115, 2
182, 115, 2
183, 115, 2
184, 115, 2
185, 115, 2
186, 115, 2
187, 115, 2
188, 115, 2
189, 115, 2
170, 116, 2
171, 116, 2
172, 116, 2
173, 116, 2
174, 116, 2
175, 116, 2
176, 116, 2
177, 116, 2
178, 116, 2
179, 116, 2
180, 116, 2
181, 116, 2
182, 116, 2
183, 116, 2
184, 116, 2
185, 116, 2
186, 116, 2
187, 116, 2
188, 116, 2
189, 116, 2
170, 117, 2
171, 117, 2
172, 117, 2
173, 117, 2
174, 117, 2
175, 117, 2
176, 117, 2
177, 117, 2
178, 117, 2
179, 117, 2
180, 117, 2
181, 117, 2
182, 117, 2
183, 117, 2
184, 117, 2
185, 117, 2
186, 117, 2
187, 117, 2
188, 117, 2
189, 117, 2
170, 118, 2
171, 118, 2
172, 118, 2
173, 118, 2
174, 118, 2
175, 118, 2
176, 118, 2
177, 118, 2
178, 118, 2
179, 118, 2
180, 118, 2
181, 118, 2
182, 118, 2
183, 118, 2
184, 118, 2
185, 118, 2
186, 118, 2
187, 118, 2
188, 118, 2
189, 118, 2
170, 119, 2
171, 119, 2
172, 119, 2
173, 119, 2
174, 119, 2
175, 119, 2
176, 119, 2
177, 119, 2
178, 119, 2
179, 119, 2
180, 119, 2
181, 119, 2
182, 119, 2
183, 119, 2
184, 119, 2
185, 119, 2
186, 119, 2
187, 119, 2
188, 119, 2
189, 119, 2
170, 120, 2
171, 120, 2
172, 120, 2
173, 120, 2
174, 120, 2
175, 120, 2
176, 120, 2
177, 120, 2
178, 120, 2
179, 120, 2
180, 120, 2
181, 120, 2
182, 120, 2
183, 120, 2
184, 120, 2
185, 120, 2
186, 120, 2
187, 120, 2
188, 120, 2
189, 120, 2
170, 121, 2
171, 121, 2
172, 121, 2
173, 121, 2
174, 121, 2
175, 121, 2
176, 121, 2
177, 121, 2
178, 121, 2
179, 121, 2
180, 121, 2
181, 121, 2
182, 121, 2
183, 121, 2
184, 121, 2
185, 121, 2
186, 121, 2
187, 121, 2
188, 121, 2
189, 121, 2
170, 122, 2
171, 122, 2
172, 122, 2
173, 122, 2
174, 122, 2
175, 122, 2
176, 122, 2
177, 122, 2
178, 122, 2
179, 122, 2
180, 122, 2
181, 122, 2
182, 122, 2
183, 122, 2
184, 122, 2
185, 122, 2
186, 122, 2
187, 122, 2
188, 122, 2
189, 122, 2
170, 123, 2
171, 123, 2
172, 123, 2
173, 123, 2
174, 123, 2
175, 123, 2
176, 123, 2
177, 123, 2
178, 123, 2
179, 123, 2
180, 123, 2
181, 123, 2
182, 123, 2
183, 123, 2
184, 123, 2
185, 123, 2
186, 123, 2
187, 123, 2
188, 123, 2
189, 123, 2
170, 124, 2
171, 124, 2
172, 124, 2
173, 124, 2
174, 124, 2
175, 124, 2
176, 124, 2
177, 124, 2
178, 124, 2
179, 124, 2
180, 124, 2
181, 124, 2
182, 124, 2
183, 124, 2
184, 124, 2
185, 124, 2
186, 124, 2
187, 124, 2
188, 124, 2
189, 124, 2
110, 96, 3
111, 96, 3
112, 96, 3
113, 96, 3
114, 96, 3
115, 96, 3
116, 96, 3
117, 96, 3
118, 96, 3
119, 96, 3
120, 96, 3
121, 96, 3
122, 96, 3
123, 96, 3
124, 96, 3
125, 96, 3
126, 96, 3
127, 96, 3
128, 96, 3
129, 96, 3
110, 97, 3
111, 97, 3
112, 97, 3
113, 97, 3
114, 97, 3
115, 97, 3
116, 97, 3
117, 97, 3
118, 97, 3
119, 97, 3
120, 97, 3
121, 97, 3
122, 97, 3
123, 97, 3
124, 97, 3
125, 97, 3
126, 97, 3
127, 97, 3
128, 97, 3
129, 97, 3
110, 98, 3
111, 98, 3
112, 98, 3
113, 98, 3
114, 98, 3
115, 98, 3
116, 98, 3
117, 98, 3
118, 98, 3
119, 98, 3
120, 98, 3
121, 98, 3
122, 98, 3
123, 98, 3
124, 98, 3
125, 98, 3
126, 98, 3
127, 98, 3
128, 98, 3
129, 98, 3
110, 99, 3
111, 99, 3
112, 99, 3
113, 99, 3
114, 99, 3
115, 99, 3
116, 99, 3
117, 99, 3
118, 99, 3
119, 99, 3
120, 99, 3
121, 99, 3
122, 99, 3
123, 99, 3
124, 99, 3
125, 99, 3
126, 99, 3
127, 99, 3
128, 99, 3
129, 99, 3
110, 100, 3
111, 100, 3
112, 100, 3
113, 100, 3
114, 100, 3
115, 100, 3
116, 100, 3
117, 100, 3
118, 100, 3
119, 100, 3
120, 100, 3
121, 100, 3
122, 100, 3
123, 100, 3
124, 100, 3
125, 100, 3
126, 100, 3
127, 100, 3
128, 100, 3
129, 100, 3
110, 101, 3
111, 101, 3
112, 101, 3
113, 101, 3
114, 101, 3
115, 101, 3
116, 101, 3
117, 101, 3
118, 101, 3
119, 101, 3
120, 101, 3
121, 101, 3
122, 101, 3
123, 101, 3
124, 101, 3
125, 101, 3
126, 101, 3
127, 101, 3
128, 101, 3
129, 101, 3
110, 102, 3
111, 102, 3
112, 102, 3
113, 102, 3
114, 102, 3
115, 102, 3
116, 102, 3
117, 102, 3
118, 102, 3
119, 102, 3
120, 102, 3
121, 102, 3
122, 102, 3
123, 102, 3
124, 102, 3
125, 102, 3
126, 102, 3
127, 102, 3
128, 102, 3
129, 102, 3
110, 103, 3
111, 103, 3
112, 103, 3
113, 103, 3
114, 103, 3
115, 103, 3
116, 103, 3
117, 103, 3
118, 103, 3
119, 103, 3
120, 103, 3
121, 103, 3
122, 103, 3
123, 103, 3
124, 103, 3
125, 103, 3
126, 103, 3
127, 103, 3
128, 103, 3
129, 103, 3
110, 104, 3
111, 104, 3
112, 104, 3
113, 104, 3
114, 104, 3
115, 104, 3
116, 104, 3
117, 104, 3
118, 104, 3
119, 104, 3
120, 104, 3
121, 104, 3
122, 104, 3
123, 104, 3
124, 104, 3
125, 104, 3
126, 104, 3
127, 104, 3
128, 104, 3
129, 104, 3
59, 175, 4
60, 175, 4
61, 175, 4
62, 175, 4
63, 175, 4
64, 175, 4
65, 175, 4
66, 175, 4
67, 175, 4
68, 175, 4
69, 175, 4
70, 175, 4
59, 176, 4
60, 176, 4
61, 176, 4
62, 176, 4
63, 176, 4
64, 176, 4
65, 176, 4
66, 176, 4
67, 176, 4
68, 176, 4
69, 176, 4
70, 176, 4
59, 177, 4
60, 177, 4
61, 177, 4
62, 177, 4
63, 177, 4
64, 177, 4
65, 177, 4
66, 177, 4
67, 177, 4
68, 177, 4
69, 177, 4
70, 177, 4
59, 178, 4
60, 178, 4
61, 178, 4
62, 178, 4
63, 178, 4
64, 178, 4
65, 178, 4
66, 178, 4
67, 178, 4
68, 178, 4
69, 178, 4
70, 178, 4
59, 179, 4
60, 179, 4
61, 179, 4
62, 179, 4
63, 179, 4
64, 179, 4
65, 179, 4
66, 179, 4
67, 179, 4
68, 179, 4
69, 179, 4
70, 179, 4
59, 180, 4
60, 180, 4
61, 180, 4
62, 180, 4
63, 180, 4
64, 180, 4
65, 180, 4
66, 180, 4
67, 180, 4
68, 180, 4
69, 180, 4
70, 180, 4
59, 181, 4
60, 181, 4
61, 181, 4
62, 181, 4
63, 181, 4
64, 181, 4
65, 181, 4
66, 181, 4
67, 181, 4
68, 181, 4
69, 181, 4
70, 181, 4
59, 182, 4
60, 182, 4
61, 182, 4
62, 182, 4
63, 182, 4
64, 182, 4
65, 182, 4
66, 182, 4
67, 182, 4
68, 182, 4
69, 182, 4
70, 182, 4
59, 183, 4
60, 183, 4
61, 183, 4
62, 183, 4
63, 183, 4
64, 183, 4
65, 183, 4
66, 183, 4
67, 183, 4
68, 183, 4
69, 183, 4
70, 183, 4
59, 184, 4
60, 184, 4
61, 184, 4
62, 184, 4
63, 184, 4
64, 184, 4
65, 184, 4
66, 184, 4
67, 184, 4
68, 184, 4
69, 184, 4
70, 184, 4
59, 185, 4
60, 185, 4
61, 185, 4
62, 185, 4
63, 185, 4
64, 185, 4
65, 185, 4
66, 185, 4
67, 185, 4
68, 185, 4
69, 185, 4
70, 185, 4
59, 186, 4
60, 186, 4
61, 186, 4
62, 186, 4
63, 186, 4
64, 186, 4
65, 186, 4
66, 186, 4
67, 186, 4
68, 186, 4
69, 186, 4
70, 186, 4
59, 187, 4
60, 187, 4
61, 187, 4
62, 187, 4
63, 187, 4
64, 187, 4
65, 187, 4
66, 187, 4
67, 187, 4
68, 187, 4
69, 187, 4
70, 187, 4
59, 188, 4
60, 188, 4
61, 188, 4
62, 188, 4
63, 188, 4
64, 188, 4
65, 188, 4
66, 188, 4
67, 188, 4
68, 188, 4
69, 188, 4
70, 188, 4
59, 189, 4
60, 189, 4
61, 189, 4
62, 189, 4
63, 189, 4
64, 189, 4
65, 189, 4
66, 189, 4
67, 189, 4
68, 189, 4
69, 189, 4
70, 189, 4
59, 190, 4
60, 190, 4
61, 190, 4
62, 190, 4
63, 190, 4
64, 190, 4
65, 190, 4
66, 190, 4
67, 190, 4
68, 190, 4
69, 190, 4
70, 190, 4
59, 191, 4
60, 191, 4
61, 191, 4
62, 191, 4
63, 191, 4
64, 191, 4
65, 191, 4
66, 191, 4
67, 191, 4
68, 191, 4
69, 191, 4
70, 191, 4
59, 192, 4
60, 192, 4
61, 192, 4
62, 192, 4
63, 192, 4
64, 192, 4
65, 192, 4
66, 192, 4
67, 192, 4
68, 192, 4
69, 192, 4
70, 192, 4
59, 193, 4
60, 193, 4
61, 193, 4
62, 193, 4
63, 193, 4
64, 193, 4
65, 193, 4
66, 193, 4
67, 193, 4
68, 193, 4
69, 193, 4
70, 193, 4
59, 194, 4
60, 194, 4
61, 194, 4
62, 194, 4
63, 194, 4
64, 194, 4
65, 194, 4
66, 194, 4
67, 194, 4
68, 194, 4
69, 194, 4
70, 194, 4
59, 195, 4
60, 195, 4
61, 195, 4
62, 195, 4
63, 195, 4
64, 195, 4
65, 195, 4
66, 195, 4
67, 195, 4
68, 195, 4
69, 195, 4
70, 195, 4
59, 196, 4
60, 196, 4
61, 196, 4
62, 196, 4
63, 196, 4
64, 196, 4
65, 196, 4
66, 196, 4
67, 196, 4
68, 196, 4
69, 196, 4
70, 196, 4
59, 197, 4
60, 197, 4
61, 197, 4
62, 197, 4
63, 197, 4
64, 197, 4
65, 197, 4
66, 197, 4
67, 197, 4
68, 197, 4
69, 197, 4
70, 197, 4
59, 198, 4
60, 198, 4
61, 198, 4
62, 198, 4
63, 198, 4
64, 198, 4
65, 198, 4
66, 198, 4
67, 198, 4
68, 198, 4
69, 198, 4
70, 198, 4
59, 199, 4
60, 199, 4
61, 199, 4
62, 199, 4
63, 199, 4
64, 199, 4
65, 199, 4
66, 199, 4
67, 199, 4
68, 199, 4
69, 199, 4
70, 199, 4
59, 200, 4
60, 200, 4
61, 200, 4
62, 200, 4
63, 200, 4
64, 200, 4
65, 200, 4
66, 200, 4
67, 200, 4
68, 200, 4
69, 200, 4
70, 200, 4
59, 201, 4
60, 201, 4
61, 201, 4
62, 201, 4
63, 201, 4
64, 201, 4
65, 201, 4
66, 201, 4
67, 201, 4
68, 201, 4
69, 201, 4
70, 201, 4
59, 202, 4
60, 202, 4
61, 202, 4
62, 202, 4
63, 202, 4
64, 202, 4
65, 202, 4
66, 202, 4
67, 202, 4
68, 202, 4
69, 202, 4
70, 202, 4
59, 203, 4
60, 203, 4
61, 203, 4
62, 203, 4
63, 203, 4
64, 203, 4
65, 203, 4
66, 203, 4
67, 203, 4
68, 203, 4
69, 203, 4
70, 203, 4
59, 204, 4
60, 204, 4
61, 204, 4
62, 204, 4
63, 204, 4
64, 204, 4
65, 204, 4
66, 204, 4
67, 204, 4
68, 204, 4
69, 204, 4
70, 204, 4
153, 58, 5
154, 58, 5
155, 58, 5
156, 58, 5
157, 58, 5
158, 58, 5
159, 58, 5
160, 58, 5
161, 58, 5
162, 58, 5
163, 58, 5
164, 58, 5
165, 58, 5
166, 58, 5
167, 58, 5
168, 58, 5
169, 58, 5
170, 58, 5
153, 59, 5
154, 59, 5
155, 59, 5
156, 59, 5
157, 59, 5
158, 59, 5
159, 59, 5
160, 59, 5
161, 59, 5
162, 59, 5
163, 59, 5
164, 59, 5
165, 59, 5
166, 59, 5
167, 59, 5
168, 59, 5
169, 59, 5
170, 59, 5
153, 60, 5
154, 60, 5
155, 60, 5
156, 60, 5
157, 60, 5
158, 60, 5
159, 60, 5
160, 60, 5
161, 60, 5
162, 60, 5
163, 60, 5
164, 60, 5
165, 60, 5
166, 60, 5
167, 60, 5
168, 60, 5
169, 60, 5
170, 60, 5
153, 61, 5
154, 61, 5
155, 61, 5
156, 61, 5
157, 61, 5
158, 61, 5
159, 61, 5
160, 61, 5
161, 61, 5
162, 61, 5
163, 61, 5
164, 61, 5
165, 61, 5
166, 61, 5
167, 61, 5
168, 61, 5
169, 61, 5
170, 61, 5
153, 62, 5
154, 62, 5
155, 62, 5
156, 62, 5
157, 62, 5
158, 62, 5
159, 62, 5
160, 62, 5
161, 62, 5
162, 62, 5
163, 62, 5
164, 62, 5
165, 62, 5
166, 62, 5
167, 62, 5
168, 62, 5
169, 62, 5
170, 62, 5
153, 63, 5
154, 63, 5
155, 63, 5
156, 63, 5
157, 63, 5
158, 63, 5
159, 63, 5
160, 63, 5
161, 63, 5
162, 63, 5
163, 63, 5
164, 63, 5
165, 63, 5
166, 63, 5
167, 63, 5
168, 63, 5
169, 63, 5
170, 63, 5
153, 64, 5
154, 64, 5
155, 64, 5
156, 64, 5
157, 64, 5
158, 64, 5
159, 64, 5
160, 64, 5
161, 64, 5
162, 64, 5
163, 64, 5
164, 64, 5
165, 64, 5
166, 64, 5
167, 64, 5
168, 64, 5
169, 64, 5
170, 64, 5
153, 65, 5
154, 65, 5
155, 65, 5
156, 65, 5
157, 65, 5
158, 65, 5
159, 65, 5
160, 65, 5
161, 65, 5
162, 65, 5
163, 65, 5
164, 65, 5
165, 65, 5
166, 65, 5
167, 65, 5
168, 65, 5
169, 65, 5
170, 65, 5
153, 66, 5
154, 66, 5
155, 66, 5
156, 66, 5
157, 66, 5
158, 66, 5
159, 66, 5
160, 66, 5
161, 66, 5
162, 66, 5
163, 66, 5
164, 66, 5
165, 66, 5
166, 66, 5
167, 66, 5
168, 66, 5
169, 66, 5
170, 66, 5
158, 166, 6
158, 167, 6
158, 168, 6
158, 169, 6
158, 170, 6
158, 171, 6
158, 172, 6
55, 135, 7
56, 135, 7
57, 135, 7
58, 135, 7
59, 135, 7
60, 135, 7
61, 135, 7
62, 135, 7
63, 135, 7
64, 135, 7
65, 135, 7
66, 135, 7
67, 135, 7
55, 136, 7
56, 136, 7
57, 136, 7
58, 136, 7
59, 136, 7
60, 136, 7
61, 136, 7
62, 136, 7
63, 136, 7
64, 136, 7
65, 136, 7
66, 136, 7
67, 136, 7
55, 137, 7
56, 137, 7
57, 137, 7
58, 137, 7
59, 137, 7
60, 137, 7
61, 137, 7
62, 137, 7
63, 137, 7
64, 137, 7
65, 137, 7
66, 137, 7
67, 137, 7
55, 138, 7
56, 138, 7
57, 138, 7
58, 138, 7
59, 138, 7
60, 138, 7
61, 138, 7
62, 138, 7
63, 138, 7
64, 138, 7
65, 138, 7
66, 138, 7
67, 138, 7
55, 139, 7
56, 139, 7
57, 139, 7
58, 139, 7
59, 139, 7
60, 139, 7
61, 139, 7
62, 139, 7
63, 139, 7
64, 139, 7
65, 139, 7
66, 139, 7
67, 139, 7
55, 140, 7
56, 140, 7
57, 140, 7
58, 140, 7
59, 140, 7
60, 140, 7
61, 140, 7
62, 140, 7
63, 140, 7
64, 140, 7
65, 140, 7
66, 140, 7
67, 140, 7
55, 141, 7
56, 141, 7
57, 141, 7
58, 141, 7
59, 141, 7
60, 141, 7
61, 141, 7
62, 141, 7
63, 141, 7
64, 141, 7
65, 141, 7
66, 141, 7
67, 141, 7
55, 142, 7
56, 142, 7
57, 142, 7
58, 142, 7
59, 142, 7
60, 142, 7
61, 142, 7
62, 142, 7
63, 142, 7
64, 142, 7
65, 142, 7
66, 142, 7
67, 142, 7
55, 143, 7
56, 143, 7
57, 143, 7
58, 143, 7
59, 143, 7
60, 143, 7
61, 143, 7
62, 143, 7
63, 143, 7
64, 143, 7
65, 143, 7
66, 143, 7
67, 143, 7
55, 144, 7
56, 144, 7
57, 144, 7
58, 144, 7
59, 144, 7
60, 144, 7
61, 144, 7
62, 144, 7
63, 144, 7
64, 144, 7
65, 144, 7
66, 144, 7
67, 144, 7
55, 145, 7
56, 145, 7
57, 145, 7
58, 145, 7
59, 145, 7
60, 145, 7
61, 145, 7
62, 145, 7
63, 145, 7
64, 145, 7
65, 145, 7
66, 145, 7
67, 145, 7
55, 146, 7
56, 146, 7
57, 146, 7
58, 146, 7
59, 146, 7
60, 146, 7
61, 146, 7
62, 146, 7
63, 146, 7
64, 146, 7
65, 146, 7
66, 146, 7
67, 146, 7
55, 147, 7
56, 147, 7
57, 147, 7
58, 147, 7
59, 147, 7
60, 147, 7
61, 147, 7
62, 147, 7
63, 147, 7
64, 147, 7
65, 147, 7
66, 147, 7
67, 147, 7
55, 148, 7
56, 148, 7
57, 148, 7
58, 148, 7
59, 148, 7
60, 148, 7
61, 148, 7
62, 148, 7
63, 148, 7
64, 148, 7
65, 148, 7
66, 148, 7
67, 148, 7
55, 149, 7
56, 149, 7
57, 149, 7
58, 149, 7
59, 149, 7
60, 149, 7
61, 149, 7
62, 149, 7
63, 149, 7
64, 149, 7
65, 149, 7
66, 149, 7
67, 149, 7
55, 150, 7
56, 150, 7
57, 150, 7
58, 150, 7
59, 150, 7
60, 150, 7
61, 150, 7
62, 150, 7
63, 150, 7
64, 150, 7
65, 150, 7
66, 150, 7
67, 150, 7
55, 151, 7
56, 151, 7
57, 151, 7
58, 151, 7
59, 151, 7
60, 151, 7
61, 151, 7
62, 151, 7
63, 151, 7
64, 151, 7
65, 151, 7
66, 151, 7
67, 151, 7
55, 152, 7
56, 152, 7
57, 152, 7
58, 152, 7
59, 152, 7
60, 152, 7
61, 152, 7
62, 152, 7
63, 152, 7
64, 152, 7
65, 152, 7
66, 152, 7
67, 152, 7
55, 153, 7
56, 153, 7
57, 153, 7
58, 153, 7
59, 153, 7
60, 153, 7
61, 153, 7
62, 153, 7
63, 153, 7
64, 153, 7
65, 153, 7
66, 153, 7
67, 153, 7
55, 154, 7
56, 154, 7
57, 154, 7
58, 154, 7
59, 154, 7
60, 154, 7
61, 154, 7
62, 154, 7
63, 154, 7
64, 154, 7
65, 154, 7
66, 154, 7
67, 154, 7
55, 155, 7
56, 155, 7
57, 155, 7
58, 155, 7
59, 155, 7
60, 155, 7
61, 155, 7
62, 155, 7
63, 155, 7
64, 155, 7
65, 155, 7
66, 155, 7
67, 155, 7
55, 156, 7
56, 156, 7
57, 156, 7
58, 156, 7
59, 156, 7
60, 156, 7
61, 156, 7
62, 156, 7
63, 156, 7
64, 156, 7
65, 156, 7
66, 156, 7
67, 156, 7
55, 157, 7
56, 157, 7
57, 157, 7
58, 157, 7
59, 157, 7
60, 157, 7
61, 157, 7
62, 157, 7
63, 157, 7
64, 157, 7
65, 157, 7
66, 157, 7
67, 157, 7
55, 158, 7
56, 158, 7
57, 158, 7
58, 158, 7
59, 158, 7
60, 158, 7
61, 158, 7
62, 158, 7
63, 158, 7
64, 158, 7
65, 158, 7
66, 158, 7
67, 158, 7
55, 159, 7
56, 159, 7
57, 159, 7
58, 159, 7
59, 159, 7
60, 159, 7
61, 159, 7
62, 159, 7
63, 159, 7
64, 159, 7
65, 159, 7
66, 159, 7
67, 159, 7
68, 146, 8
69, 146, 8
70, 146, 8
71, 146, 8
72, 146, 8
73, 146, 8
74, 146, 8
75, 146, 8
76, 146, 8
77, 146, 8
68, 147, 8
69, 147, 8
70, 147, 8
71, 147, 8
72, 147, 8
73, 147, 8
74, 147, 8
75, 147, 8
76, 147, 8
77, 147, 8
68, 148, 8
69, 148, 8
70, 148, 8
71, 148, 8
72, 148, 8
73, 148, 8
74, 148, 8
75, 148, 8
76, 148, 8
77, 148, 8
139, 206, 9
140, 206, 9
141, 206, 9
142, 206, 9
143, 206, 9
144, 206, 9
145, 206, 9
146, 206, 9
147, 206, 9
148, 206, 9
149, 206, 9
150, 206, 9
151, 206, 9
139, 207, 9
140, 207, 9
141, 207, 9
142, 207, 9
143, 207, 9
144, 207, 9
145, 207, 9
146, 207, 9
147, 207, 9
148, 207, 9
149, 207, 9
150, 207, 9
151, 207, 9
139, 208, 9
140, 208, 9
141, 208, 9
142, 208, 9
143, 208, 9
144, 208, 9
145, 208, 9
146, 208, 9
147, 208, 9
148, 208, 9
